prefix,input_text,target_text
counterspeech,"<user> <user> মুসলিম, জামায়াত, মসজিদ বর্তমানে তাদের ছাড়া একটি খবর চালায় এবং চাকলাঘরের দালালদের দেখুন যদি আপনার পরিস্থিতি পুরানো পতিতার চেয়ে খারাপ না হয় তবে বলুন",আমি বিশ্বাস করি যে কিছু সংবাদ এবং মিডিয়া চ্যানেলগুলি সমাজের কয়েকটি বিভাগের প্রতি পক্ষপাতদুষ্ট তবে আপনি সর্বদা অন্যান্য চ্যানেলগুলি দেখতে পারেন। আমি আপনাকে অনলাইনে আমার চিন্তাভাবনা পোস্ট করার সময় আরও চিন্তাশীল হওয়ার জন্য অনুরোধ করছি।
counterspeech,"<user> <user> মুসলিম, জামায়াত, মসজিদ বর্তমানে তাদের ছাড়া একটি খবর চালায় এবং চাকলাঘরের দালালদের দেখুন যদি আপনার পরিস্থিতি পুরানো পতিতার চেয়ে খারাপ না হয় তবে বলুন",মিডিয়া হ'ল একটি উদার জাতির মেরুদণ্ড। সাংবাদিকদের হুমকি দেওয়া এবং অপমান করা মত প্রকাশের স্বাধীনতার অনুভূতি বিপন্ন করতে পারে।
counterspeech,"<user> <user> মুসলিম, জামায়াত, মসজিদ বর্তমানে তাদের ছাড়া একটি খবর চালায় এবং চাকলাঘরের দালালদের দেখুন যদি আপনার পরিস্থিতি পুরানো পতিতার চেয়ে খারাপ না হয় তবে বলুন","যদিও আমি বিশ্বাস করি যে ধর্মীয় খবরের চেয়ে দারিদ্র্য, সাক্ষরতা, আবহাওয়া ইত্যাদি দেখানোর জন্য আরও গুরুত্বপূর্ণ বিষয় রয়েছে, তবে আপনার প্রতিবাদ করার জন্য যথাযথ ভাষা ব্যবহার করা উচিত।"
counterspeech,"<user> আপনি যেভাবে সস্তা পোস্ট করেছেন, আপনি হিন্দু শিশু হতে পারবেন না। এটি টুইট করতে খুব মজাদার ছিল, এখন আপনি সুরক্ষা চাইছেন।",আমি আপনাকে অনুরোধ করছি কারও বিশ্বাস নিয়ে প্রশ্ন করা এড়াতে। এই পোস্টটি নির্দেশিকাগুলি অনুসরণ করে না এবং আপনাকে গুরুতর পরিণতি ভোগ করতে পারে।
counterspeech,"<user> আপনি যেভাবে সস্তা পোস্ট করেছেন, আপনি হিন্দু শিশু হতে পারবেন না। এটি টুইট করতে খুব মজাদার ছিল, এখন আপনি সুরক্ষা চাইছেন।","যদি আপনি মনে করেন যে তাদের টুইটগুলি অনুপযুক্ত, তবে সত্যই আপনার মতবিরোধ প্রবেশের জন্য আরও সম্মানজনক এবং চিন্তাশীল উপায় রয়েছে।"
counterspeech,"<user> আপনি যেভাবে সস্তা পোস্ট করেছেন, আপনি হিন্দু শিশু হতে পারবেন না। এটি টুইট করতে খুব মজাদার ছিল, এখন আপনি সুরক্ষা চাইছেন।",ভুল টুইট এবং হিন্দুদের মধ্যে সরাসরি কোনও সম্পর্ক নেই। কখনও কখনও এটি কিছু কারণে বা ভুল দ্বারা ঘটে।
counterspeech,"<user> আপনি যেভাবে সস্তা পোস্ট করেছেন, আপনি হিন্দু শিশু হতে পারবেন না। এটি টুইট করতে খুব মজাদার ছিল, এখন আপনি সুরক্ষা চাইছেন।",যদি কেউ তার ভুল অনুভব করে তবে সুরক্ষা দেওয়া ঠিক। এটি অপব্যবহার করা ঠিক নয়।
counterspeech,"<user> <user> মনে হয় এই পতিতা প্রচুর পিলি শুরু করেছে এবং এই পতিতা ফেটে শুরু করেছে। আরে রেন্ডি, আপনি যখন মোল্লার কাছ থেকে আপনার বাবা -মায়ের কাছ থেকে রঙটি উদযাপন করতেন, তখন এটি উপভোগ করছিল। আপনি কি একটি হিন্দু খুঁজে পেলেন না? পিতামাতারা, আপনি আত্মীয়দের মর্যাদা বাঁচাতে এবং আজ তাদের বাঁচাতে বলেন, মারা যান।",আপনার ব্যক্তিগত জীবন সম্পর্কে সোশ্যাল মিডিয়ায় কাউকে অপমান করা উচিত নয়।
counterspeech,"<user> <user> মনে হয় এই পতিতা প্রচুর পিলি শুরু করেছে এবং এই পতিতা ফেটে শুরু করেছে। আরে রেন্ডি, আপনি যখন মোল্লার কাছ থেকে আপনার বাবা -মায়ের কাছ থেকে রঙটি উদযাপন করতেন, তখন এটি উপভোগ করছিল। আপনি কি একটি হিন্দু খুঁজে পেলেন না? পিতামাতারা, আপনি আত্মীয়দের মর্যাদা বাঁচাতে এবং আজ তাদের বাঁচাতে বলেন, মারা যান।",এটি দেখায় যে আপনার মানসিকতা কঠোর এবং সহিংসতায় পূর্ণ।
counterspeech,<user> <user> জামায়াতের বুধের সময় একই ভ্যাকসিনটি করা হয়েছিল এবং স্বরা এবং কানোজিয়া বিশ্বাসঘাতক তখন মানবতা এবং সেকুলরিজ সম্পর্কে জ্ঞান ভাগ করে নিচ্ছিল। ঠাকুর মনে আছে। তারপরে এখন র্যান্ডোনা কি। কুম্ভমিয়া হিন্দু মানুষের অন্তর্ভুক্ত। আর কে তুমি ইহুদী,"আপনি ভাল জ্ঞানও ভাগ করেন, কিছু দম্পতির দম্পতি সঠিক।"
counterspeech,<user> <user> জামায়াতের বুধের সময় একই ভ্যাকসিনটি করা হয়েছিল এবং স্বরা এবং কানোজিয়া বিশ্বাসঘাতক তখন মানবতা এবং সেকুলরিজ সম্পর্কে জ্ঞান ভাগ করে নিচ্ছিল। ঠাকুর মনে আছে। তারপরে এখন র্যান্ডোনা কি। কুম্ভমিয়া হিন্দু মানুষের অন্তর্ভুক্ত। আর কে তুমি ইহুদী,"আমরা সকলেই জানি যে ভারতে হিন্দু-মুসলিমরা সর্বদা চাপ এবং জনসাধারণের ক্ষতির কারণ হিসাবে কাজ করে। যদি কেউ এটি সাইকোসিস দিয়ে হ্রাস করতে চায় এবং ধর্মনিরপেক্ষতা প্রচার করে তবে এটি সঠিক কাজ। এবং কুম্ভ মেলা হিন্দু শ্রেণির, এর অর্থ এই নয় যে এতে কোনও অন্যায় কার্যক্রম নেই।"
counterspeech,<user> <user> জামায়াতের বুধের সময় একই ভ্যাকসিনটি করা হয়েছিল এবং স্বরা এবং কানোজিয়া বিশ্বাসঘাতক তখন মানবতা এবং সেকুলরিজ সম্পর্কে জ্ঞান ভাগ করে নিচ্ছিল। ঠাকুর মনে আছে। তারপরে এখন র্যান্ডোনা কি। কুম্ভমিয়া হিন্দু মানুষের অন্তর্ভুক্ত। আর কে তুমি ইহুদী,আমি মনে করি আপনি স্বরার মন্তব্যগুলি নিয়ে বিরক্ত হয়েছেন তবে আমি আপনাকে আরও সভ্য উপায়ে আপনার মতামত প্রকাশ করার জন্য অনুরোধ করছি।
counterspeech,<user> <user> জামায়াতের বুধের সময় একই ভ্যাকসিনটি করা হয়েছিল এবং স্বরা এবং কানোজিয়া বিশ্বাসঘাতক তখন মানবতা এবং সেকুলরিজ সম্পর্কে জ্ঞান ভাগ করে নিচ্ছিল। ঠাকুর মনে আছে। তারপরে এখন র্যান্ডোনা কি। কুম্ভমিয়া হিন্দু মানুষের অন্তর্ভুক্ত। আর কে তুমি ইহুদী,আপনার টুইটগুলি মহিলাদের প্রতি অত্যন্ত আপত্তিজনক। এই বিষয়ে আপনার মতামত প্রকাশ করতে আপনি স্বরাকে অপব্যবহার করতে পারবেন না।
counterspeech,"রিঙ্কু শর্মা #হিন্দু ছিলেন, সম্ভবত এটি এতটা নীরব, এবং বিক্রি হওয়া মিডিয়া নীরব, যদি মোহাম্মদুল্লাহ যদি মুসলিম হত তবে পুরো দেশটি সারা দেশে শোক শুরু করত, #রিংকু আমরা বিব্রত, আপনি হত্যাকারী, আপনি হত্যাকারী, আপনি বেঁচে আছেন, <রোপ>","আমি বুঝতে পেরেছি যে রিঙ্কু শর্মা মামলায় মিডিয়া না-এর কারণে আপনি খুব দুঃখিত, তবে পোস্ট করার সময় দয়া করে মনে রাখবেন। আপনার পোস্টগুলি কেবল সাম্প্রদায়িক বিদ্বেষ বৃদ্ধি করে।"
counterspeech,"রিঙ্কু শর্মা #হিন্দু ছিলেন, সম্ভবত এটি এতটা নীরব, এবং বিক্রি হওয়া মিডিয়া নীরব, যদি মোহাম্মদুল্লাহ যদি মুসলিম হত তবে পুরো দেশটি সারা দেশে শোক শুরু করত, #রিংকু আমরা বিব্রত, আপনি হত্যাকারী, আপনি হত্যাকারী, আপনি বেঁচে আছেন, <রোপ>",আমি বিশ্বাস করি যে সোশ্যাল মিডিয়ায় তাদের প্রতিবাদ নিবন্ধন করার আরও চিন্তাশীল উপায় রয়েছে।
counterspeech,"রিঙ্কু শর্মা #হিন্দু ছিলেন, সম্ভবত এটি এতটা নীরব, এবং বিক্রি হওয়া মিডিয়া নীরব, যদি মোহাম্মদুল্লাহ যদি মুসলিম হত তবে পুরো দেশটি সারা দেশে শোক শুরু করত, #রিংকু আমরা বিব্রত, আপনি হত্যাকারী, আপনি হত্যাকারী, আপনি বেঁচে আছেন, <রোপ>","আমি আপনার সাথে একমত যে মিডিয়াও ধর্মের নামে বৈষম্যমূলক আচরণ করে, যা অনুপযুক্ত কারণ মিডিয়া জনসাধারণের জন্য তথ্যের উত্স।"
counterspeech,"রিঙ্কু শর্মা #হিন্দু ছিলেন, সম্ভবত এটি এতটা নীরব, এবং বিক্রি হওয়া মিডিয়া নীরব, যদি মোহাম্মদুল্লাহ যদি মুসলিম হত তবে পুরো দেশটি সারা দেশে শোক শুরু করত, #রিংকু আমরা বিব্রত, আপনি হত্যাকারী, আপনি হত্যাকারী, আপনি বেঁচে আছেন, <রোপ>","মিডিয়া ভুল করছে, তবে পক্ষগুলি অপব্যবহারের পরিবর্তে সঠিক শব্দের সাথেও স্থাপন করা যেতে পারে, যাতে প্রত্যেকে এই বিষয়টি সহযোগিতা করে এবং শুনবে।"
counterspeech,তোমার মা নিশ্চয়ই মারা গেছেন। ভদ্ব্ব মুসলিম কাটওয়ে মাদারচোদ আপনার আল্লাহর গ্যান্ড প্রবেশ করুন। <রোপ>,কোনও ধর্মকে অপমান করবেন না এবং ঘৃণা ছড়িয়ে দেবেন না। এটি সমাজে বিদ্বেষ তৈরি করতে পারে।
counterspeech,তোমার মা নিশ্চয়ই মারা গেছেন। ভদ্ব্ব মুসলিম কাটওয়ে মাদারচোদ আপনার আল্লাহর গ্যান্ড প্রবেশ করুন। <রোপ>,সোশ্যাল মিডিয়ায় একজন ব্যক্তিকে অপমান করা এবং তাকে অভিশাপ দেওয়া তাকে আঘাত করতে পারে।
counterspeech,তোমার মা নিশ্চয়ই মারা গেছেন। ভদ্ব্ব মুসলিম কাটওয়ে মাদারচোদ আপনার আল্লাহর গ্যান্ড প্রবেশ করুন। <রোপ>,"তিনি প্রচুর অপব্যবহার শিখেছেন, এখন কিছু ভাল শিখের দিকে তাকান।"
counterspeech,তোমার মা নিশ্চয়ই মারা গেছেন। ভদ্ব্ব মুসলিম কাটওয়ে মাদারচোদ আপনার আল্লাহর গ্যান্ড প্রবেশ করুন। <রোপ>,"এই পোস্ট থেকে, মনে হয় তাদের অপব্যবহার লিখতে হয়েছিল, আলোচনার কোনও আলোচনা নেই, পঞ্চায়েতকে দেখতে দিন।"
counterspeech,<user> <user> <user> মাদারচোদ হিয়া রেন্ডির নাজজ আউলাদ কতটা হিন্দু হওয়ার অধিকার নয় যে কোনও মহিলাকে অপমান করে এমন কোনও মহিলাকে অপমান করে।,"যে কোনও ধর্মের লোকদের একজন মহিলাকে অপমান করার অধিকার রয়েছে। আপনার বাক্যটি সঠিক, কোনও মহিলাকে অপমান করা উচিত নয়।"
counterspeech,<user> <user> <user> মাদারচোদ হিয়া রেন্ডির নাজজ আউলাদ কতটা হিন্দু হওয়ার অধিকার নয় যে কোনও মহিলাকে অপমান করে এমন কোনও মহিলাকে অপমান করে।,"একজন মহিলার অপমান ভুল এবং আপনার ধারণাটিও সঠিক, তবে এটিকে এইভাবে সচেতন করা অন্যায়।"
counterspeech,<user> <user> <user> মাদারচোদ হিয়া রেন্ডির নাজজ আউলাদ কতটা হিন্দু হওয়ার অধিকার নয় যে কোনও মহিলাকে অপমান করে এমন কোনও মহিলাকে অপমান করে।,আমি আপনার সাথে একমত যে মহিলারা হিন্দু ধর্মে অত্যন্ত সম্মানিত এবং উপাসনা করেন। তবে আপনাকে অপব্যবহার করা অন্যায়।
counterspeech,<user> <user> <user> মাদারচোদ হিয়া রেন্ডির নাজজ আউলাদ কতটা হিন্দু হওয়ার অধিকার নয় যে কোনও মহিলাকে অপমান করে এমন কোনও মহিলাকে অপমান করে।,আপনি সোশ্যাল মিডিয়ায় কাউকে হুমকি দিচ্ছেন এবং বিব্রত করছেন। এটি তাদের মানসিকভাবে ক্ষতি করতে পারে। এটি অন্য লোককে ক্ষতিগ্রস্থদের ক্ষতি করতেও প্ররোচিত করতে পারে।
counterspeech,"<user> সমস্ত বলিউড পতিতা এবং র্যান্ডে প্রত্যেকের পাছায় লাথি মারছে, হিন্দু সংস্কৃতি",আমরা সকলেই জানি যে হিন্দু সংস্কৃতি শান্তি ও unity ক্যে বিশ্বাস করে এবং আপনার পরামর্শ অনুসারে নয়।
counterspeech,"<user> সমস্ত বলিউড পতিতা এবং র্যান্ডে প্রত্যেকের পাছায় লাথি মারছে, হিন্দু সংস্কৃতি",বলিউডের বিরুদ্ধে আপত্তিজনক ভাষা ব্যবহারের পরিবর্তে ডেটা ব্যবহার করুন।
counterspeech,"<user> সমস্ত বলিউড পতিতা এবং র্যান্ডে প্রত্যেকের পাছায় লাথি মারছে, হিন্দু সংস্কৃতি","আপনাকে অনুরোধ করা হচ্ছে যে আপনার যদি কিছু অভিনেতা এবং অভিনেত্রীদের সাথে সমস্যা হয় তবে তাদের আপনার অবস্থার উপর উন্নতি করতে বা ছেড়ে দেওয়ার পরামর্শ দিন, তবে এই ধরণের চিন্তাভাবনা রাখা কেবল চাপযুক্ত।"
counterspeech,"<user> সমস্ত বলিউড পতিতা এবং র্যান্ডে প্রত্যেকের পাছায় লাথি মারছে, হিন্দু সংস্কৃতি","আপনার বাক্যগুলি ভাবেন না যে আপনি হিন্দু সংস্কৃতিতে বিশ্বাসী, যদি আপনি বিশ্বাস করেন তবে সমস্যার যত্নের জন্য শান্তিপূর্ণ উপায়গুলি গ্রহণ করা হবে।"
counterspeech,"<user> <user> <user> <user> <user> আরে এটি পতিতার জন্ম, সুতরাং এটি একটি রালালার অবৈধ জন্ম হিসাবে বিবেচিত হয় (রূপান্তরিত হিন্দু) মানে কুকুরের কুকুরটি ঘর বা ঘাটকে লুণ্ঠন করে না । আপনার হালালার নোটগুলির নোটগুলি সন্ধান করুন।",কোনও ব্যক্তিকে ব্যক্তিগত জীবনে নিয়ে যাওয়া এবং অপমান করা তাদের ক্ষতি করতে পারে।
counterspeech,"<user> <user> <user> <user> <user> আরে এটি পতিতার জন্ম, সুতরাং এটি একটি রালালার অবৈধ জন্ম হিসাবে বিবেচিত হয় (রূপান্তরিত হিন্দু) মানে কুকুরের কুকুরটি ঘর বা ঘাটকে লুণ্ঠন করে না । আপনার হালালার নোটগুলির নোটগুলি সন্ধান করুন।",মুসলমানদের সম্পর্কে আপনার মানসিকতা এবং ধারণা দেখায় যে আপনি ঘৃণা পূর্ণ।
counterspeech,"<user> <user> <user> <user> <user> আরে এটি পতিতার জন্ম, সুতরাং এটি একটি রালালার অবৈধ জন্ম হিসাবে বিবেচিত হয় (রূপান্তরিত হিন্দু) মানে কুকুরের কুকুরটি ঘর বা ঘাটকে লুণ্ঠন করে না । আপনার হালালার নোটগুলির নোটগুলি সন্ধান করুন।","কারও জন্মের বিষয়ে এই জাতীয় বিবৃতি দেওয়া এবং এটি অন্যের কাছে প্রয়োগ করা ভুল। একজন ব্যক্তির ভাল বা খারাপ হওয়ার জন্য পাওয়া বায়ুমণ্ডল আরও দায়বদ্ধ। অতএব, আমাদের পরিস্থিতি উন্নত করতে আমাদের আরও প্রয়োজন।"
counterspeech,"<user> <user> <user> <user> <user> আরে এটি পতিতার জন্ম, সুতরাং এটি একটি রালালার অবৈধ জন্ম হিসাবে বিবেচিত হয় (রূপান্তরিত হিন্দু) মানে কুকুরের কুকুরটি ঘর বা ঘাটকে লুণ্ঠন করে না । আপনার হালালার নোটগুলির নোটগুলি সন্ধান করুন।","ওয়াশারম্যানের কুকুর বা বাড়ি বা ঘাট অর্থ যখন কেউ কোনও কারণে তার বাড়ি বা তার জায়গা ছেড়ে যায়। এবং যেখানে তিনি যান, তিনি সেখানে কোনও জায়গা পান না, তারপরে তিনি এমনকি তার জায়গায় ফিরে যেতে পারবেন না। তারপরে সে মাঝখানে থেকে যায়। এইভাবে, যখন কেউ মাঝখানে থেকে যায়, তখন এই প্রতিমাটি তাদের জন্য ব্যবহৃত হয়। মনে রাখবেন যে আপনার কোনও আইডিয়মের শিকার হওয়া উচিত নয়।"
counterspeech,<user> যদি #রিওটারগুলিতে কেবল #হিন্দু ছেলে থাকে তবে দাঙ্গাকারীদের #রিলিজিয়ন থাকে তবে দাঙ্গায় যদি কেবল #মুসলিম সম্প্রদায় থাকে। দাঙ্গাকারীদের কোনও #রিলিজিয়ন বা #রিলিজিয়ন নেই They এগুলি কেবল এবং কেবল দাঙ্গাকারী।,"আমি বিশ্বাস করি যে দাঙ্গাকারীদের কোনও ধর্ম নেই তবে আপনার সাম্প্রদায়িক বিদ্বেষ ছড়িয়ে দেওয়ার সাথে জড়িত হওয়া উচিত নয়, কারণ এটি পরিস্থিতি আরও খারাপ করবে।"
counterspeech,<user> যদি #রিওটারগুলিতে কেবল #হিন্দু ছেলে থাকে তবে দাঙ্গাকারীদের #রিলিজিয়ন থাকে তবে দাঙ্গায় যদি কেবল #মুসলিম সম্প্রদায় থাকে। দাঙ্গাকারীদের কোনও #রিলিজিয়ন বা #রিলিজিয়ন নেই They এগুলি কেবল এবং কেবল দাঙ্গাকারী।,আমি নিশ্চিত যে ভারতীয় বিচার বিভাগ মুসলিম দাঙ্গাকারী এবং হিন্দু দাঙ্গাকারীদের মধ্যে পার্থক্য করে না। আমি আপনাকে অনুরোধ করছি বিচার বিভাগের প্রতি বিশ্বাস রাখতে এবং দয়া করে বিদ্বেষ ছড়িয়ে দেওয়া এড়াতে।
counterspeech,<user> যদি #রিওটারগুলিতে কেবল #হিন্দু ছেলে থাকে তবে দাঙ্গাকারীদের #রিলিজিয়ন থাকে তবে দাঙ্গায় যদি কেবল #মুসলিম সম্প্রদায় থাকে। দাঙ্গাকারীদের কোনও #রিলিজিয়ন বা #রিলিজিয়ন নেই They এগুলি কেবল এবং কেবল দাঙ্গাকারী।,"আপনি ঠিক বলেছেন, ভারতে, হিন্দুকে আরও সুবিধার্থে দেওয়া হয়েছে, দাঙ্গা সর্বদা অন্য ধর্মের বিনিময়ে অন্যায় থাকে।"
counterspeech,<user> যদি #রিওটারগুলিতে কেবল #হিন্দু ছেলে থাকে তবে দাঙ্গাকারীদের #রিলিজিয়ন থাকে তবে দাঙ্গায় যদি কেবল #মুসলিম সম্প্রদায় থাকে। দাঙ্গাকারীদের কোনও #রিলিজিয়ন বা #রিলিজিয়ন নেই They এগুলি কেবল এবং কেবল দাঙ্গাকারী।,ধর্মের নামে একটি বোগাস রয়েছে।
counterspeech,<user> মাদারচোদ ভাই -ইন -লু -এর সন্তান এবং পাঁচটি সময়ের লাউডস্পিকাররা জারজদের সন্তান।,আপনি বিদ্বেষ ছড়িয়ে দিচ্ছেন এবং মুসলমানদের বিরুদ্ধে সহিংসতা উস্কে দিচ্ছেন। আপনি যদি কোনও কিছুর বিরোধিতা করেন তবে প্রতিবাদ করার জন্য আইনী উপায় ব্যবহার করুন।
counterspeech,<user> মাদারচোদ ভাই -ইন -লু -এর সন্তান এবং পাঁচটি সময়ের লাউডস্পিকাররা জারজদের সন্তান।,আপনি অন্যান্য সম্প্রদায়ের প্রতি ঘৃণা পূর্ণ। ভারত বৈচিত্র্যযুক্ত একটি দেশ এবং আমাদের বৈচিত্র্যে unity ক্য বজায় রাখতে শিখতে হবে।
counterspeech,<user> মাদারচোদ ভাই -ইন -লু -এর সন্তান এবং পাঁচটি সময়ের লাউডস্পিকাররা জারজদের সন্তান।,"অজান মুসলিম জনগণের God শ্বরের জন্য উপাসনা প্রবণতা রয়েছে, মন্দিরটি যেভাবে সকালে এবং সন্ধ্যায় ঘটে। দয়া করে তাদের এভাবে অপমান করবেন না।"
counterspeech,<user> মাদারচোদ ভাই -ইন -লু -এর সন্তান এবং পাঁচটি সময়ের লাউডস্পিকাররা জারজদের সন্তান।,Gally_gali_ in_shore_ha_muslim_ma ---- _ আপনার কম চিন্তাভাবনা দেখাচ্ছে।
counterspeech,"<user> সবার আগে, একটি জিনিস জেনে রাখুন যে হিন্দু সংস্কৃতিতে পতিতাদের প্রতি ভালবাসা প্রকাশ করার জন্য রীতিনীতি দেওয়া হয় না। মুসলমানদের বিষয়টি ছাগলকে একটি ব্যাডগ্রাম হিসাবেও দেয় এবং ভালবাসার প্রতি ভালবাসা দেয়, আপনার মর্যাদার চেয়ে বেশি কিছু নয় একটি ছাগল ... দিনটিও কাটা এবং মাটনের দামে বিক্রি করা হবে।",আমাদের কোনও ধর্মের জন্য এ জাতীয় আপত্তিজনক শব্দ ব্যবহার করা উচিত নয়।
counterspeech,"<user> সবার আগে, একটি জিনিস জেনে রাখুন যে হিন্দু সংস্কৃতিতে পতিতাদের প্রতি ভালবাসা প্রকাশ করার জন্য রীতিনীতি দেওয়া হয় না। মুসলমানদের বিষয়টি ছাগলকে একটি ব্যাডগ্রাম হিসাবেও দেয় এবং ভালবাসার প্রতি ভালবাসা দেয়, আপনার মর্যাদার চেয়ে বেশি কিছু নয় একটি ছাগল ... দিনটিও কাটা এবং মাটনের দামে বিক্রি করা হবে।",সোশ্যাল মিডিয়ায় এ জাতীয় লেখার ফলে দেশের ধর্মীয় স্থিতিশীলতা ক্ষতি হয়।
counterspeech,"<user> সবার আগে, একটি জিনিস জেনে রাখুন যে হিন্দু সংস্কৃতিতে পতিতাদের প্রতি ভালবাসা প্রকাশ করার জন্য রীতিনীতি দেওয়া হয় না। মুসলমানদের বিষয়টি ছাগলকে একটি ব্যাডগ্রাম হিসাবেও দেয় এবং ভালবাসার প্রতি ভালবাসা দেয়, আপনার মর্যাদার চেয়ে বেশি কিছু নয় একটি ছাগল ... দিনটিও কাটা এবং মাটনের দামে বিক্রি করা হবে।",আপনার পোস্টটি মুসলিম সম্প্রদায়ের লোকদের প্রতি অত্যন্ত ঘৃণ্য। আপনি যদি এটি পোস্ট করে থাকেন তবে আপনার অ্যাকাউন্ট নিষিদ্ধ করা হবে।
counterspeech,"<user> সবার আগে, একটি জিনিস জেনে রাখুন যে হিন্দু সংস্কৃতিতে পতিতাদের প্রতি ভালবাসা প্রকাশ করার জন্য রীতিনীতি দেওয়া হয় না। মুসলমানদের বিষয়টি ছাগলকে একটি ব্যাডগ্রাম হিসাবেও দেয় এবং ভালবাসার প্রতি ভালবাসা দেয়, আপনার মর্যাদার চেয়ে বেশি কিছু নয় একটি ছাগল ... দিনটিও কাটা এবং মাটনের দামে বিক্রি করা হবে।",দয়া করে মুসলিম সম্প্রদায়ের বিরুদ্ধে এই জাতীয় অভিযোগ করা বন্ধ করুন এবং অনলাইনে পোস্ট করার সময় সভ্য পদ্ধতিতে আচরণ করুন।
counterspeech,"<user> আপনি আপনার সরকার ছিলেন, এমনকি পতিতারা যখন লাউডস্পিকার পাচ্ছিল, তারা কানওয়ার তীর্থযাত্রীদের ডিজে বন্ধ করে দিচ্ছিল, কিছু হিন্দু লজ্জা পান না, যারা আপনার মতো দু'জন কৌরি নেতাকে ভোট দেয় এবং আপনি যদি আমাদের পোস্ট দেখান তবে আপনি যদি আমাদের পোস্ট করেন তবে আপনি যদি ডন করেন না 'এটি দেবেন না, তবে আপনি পালিয়ে যাবেন",ভাষার মর্যাদা রাখুন দয়া করে। এই জাতীয় শব্দগুলি কোনও নেতার জন্য ব্যবহার করা উচিত নয়।
counterspeech,"<user> আপনি আপনার সরকার ছিলেন, এমনকি পতিতারা যখন লাউডস্পিকার পাচ্ছিল, তারা কানওয়ার তীর্থযাত্রীদের ডিজে বন্ধ করে দিচ্ছিল, কিছু হিন্দু লজ্জা পান না, যারা আপনার মতো দু'জন কৌরি নেতাকে ভোট দেয় এবং আপনি যদি আমাদের পোস্ট দেখান তবে আপনি যদি আমাদের পোস্ট করেন তবে আপনি যদি ডন করেন না 'এটি দেবেন না, তবে আপনি পালিয়ে যাবেন",আমিও একজন হিন্দু এবং লাউডস্পিকার নিয়েও আমার সমস্যা রয়েছে।
counterspeech,"<user> আপনি আপনার সরকার ছিলেন, এমনকি পতিতারা যখন লাউডস্পিকার পাচ্ছিল, তারা কানওয়ার তীর্থযাত্রীদের ডিজে বন্ধ করে দিচ্ছিল, কিছু হিন্দু লজ্জা পান না, যারা আপনার মতো দু'জন কৌরি নেতাকে ভোট দেয় এবং আপনি যদি আমাদের পোস্ট দেখান তবে আপনি যদি আমাদের পোস্ট করেন তবে আপনি যদি ডন করেন না 'এটি দেবেন না, তবে আপনি পালিয়ে যাবেন","সরকার কেবল জনসাধারণের জন্য এবং লাউডস্পিকার এবং ডিজে বন্ধ হওয়া জনস্বার্থে। আরও শব্দ থেকে শব্দ দূষণ রয়েছে, যা জনসাধারণের পক্ষে সঠিক নয়।"
counterspeech,"<user> আপনি আপনার সরকার ছিলেন, এমনকি পতিতারা যখন লাউডস্পিকার পাচ্ছিল, তারা কানওয়ার তীর্থযাত্রীদের ডিজে বন্ধ করে দিচ্ছিল, কিছু হিন্দু লজ্জা পান না, যারা আপনার মতো দু'জন কৌরি নেতাকে ভোট দেয় এবং আপনি যদি আমাদের পোস্ট দেখান তবে আপনি যদি আমাদের পোস্ট করেন তবে আপনি যদি ডন করেন না 'এটি দেবেন না, তবে আপনি পালিয়ে যাবেন",আপনি যদি হত্যা করতে চান তবে প্রথমে আপনি আপনার খারাপ চিন্তাকে হত্যা করেন। তিনি আপনার জন্য এবং জনসাধারণের জন্যও মারাত্মক।
counterspeech,"এটি ঠিক আছে, তবে এটি এই পতিতা ডক মিডিয়া দ্বারা সম্পন্ন হয়েছিল, যা #হিন্দু #মুসলিমস সারা দিন ধরে তারা যুদ্ধ করে মারা যাবে। #কেওড #মোডি #মিডিয়া <url>","আপনি ঠিক বলেছেন, আরও হিন্দু-মুসলিম করে হিন্দু-মুসলিমের মধ্যে যুদ্ধ হতে পারে।"
counterspeech,"এটি ঠিক আছে, তবে এটি এই পতিতা ডক মিডিয়া দ্বারা সম্পন্ন হয়েছিল, যা #হিন্দু #মুসলিমস সারা দিন ধরে তারা যুদ্ধ করে মারা যাবে। #কেওড #মোডি #মিডিয়া <url>",আপনার চিন্তাভাবনা যুদ্ধ করতে চায় না তবে আপনার অনুপযুক্ত শব্দগুলি আপনার এবং মিডিয়াতে যুদ্ধের দিকে পরিচালিত করতে পারে।
counterspeech,"এটি ঠিক আছে, তবে এটি এই পতিতা ডক মিডিয়া দ্বারা সম্পন্ন হয়েছিল, যা #হিন্দু #মুসলিমস সারা দিন ধরে তারা যুদ্ধ করে মারা যাবে। #কেওড #মোডি #মিডিয়া <url>",মিডিয়া এবং মুক্ত বক্তৃতাকে হুমকি দেওয়া ভুল। কে অপমান তৈরি করবে
counterspeech,"এটি ঠিক আছে, তবে এটি এই পতিতা ডক মিডিয়া দ্বারা সম্পন্ন হয়েছিল, যা #হিন্দু #মুসলিমস সারা দিন ধরে তারা যুদ্ধ করে মারা যাবে। #কেওড #মোডি #মিডিয়া <url>","যদিও আমি বিশ্বাস করি যে মিডিয়াগুলি ন্যায্য হওয়া উচিত, আপনি যেভাবে সমালোচনা করছেন তা ভুল।"
