ids,annotatorId,texts,counterSpeechs,counterSpeechTypes,textTypes,hatespeech_trans,counterspeech_trans
1351196131783487488,ARK4WBXJISCNB,चार्ली हेब्दो पर काहे नहीं कुछ बनाने की वकालत करते हो इस्लाम पर भी कभी बनाये ये लोग क्या इनको सिर्फ हमारे हिन्दू के देवी देवता दिखते हैं और तुम जैसे लोग का भी रंडी रोना तब ही शुरू होता है जब हम हिन्दू अपनी सही लड़ाई लड़ना शुरू करते हैं ।अपनी काली जवान से काली बातें बंद करो। https://t.co/TvfMaOn5ug,"मैं भी एक हिंदू हूं लेकिन मैं इस पर विश्वास नहीं करता। मेरा मानना ​​है कि आपने जो कहा वह पूरी तरह से गलत और घृणित है, अपशब्दों का प्रयोग करना गलत है और उस व्यक्ति के लिए हानिकारक है","['Affliation', 'Empathy']",Hate,"আপনি কি চার্লি হেড্ডোতে কিছু না করার পক্ষে পরামর্শ দেন, এই লোকেরা কি কখনও তাদের ইসলামে তৈরি করে, কেবল তারা আমাদের হিন্দুদের দেবদেবীদের এবং আপনার মতো লোকেরাও দেখেন এবং আপনার মতো লোকেরা কেবল তখনই কাঁদতে শুরু করে যখন আমরা হিন্দুরা তাদের সঠিক যুদ্ধ শুরু করি। থামান। আপনার কালো যুবকের সাথে কালো জিনিস। https://t.co/tvfmaon5ug","আমিও একজন হিন্দু কিন্তু আমি এটি বিশ্বাস করি না। আমি বিশ্বাস করি যে আপনি যা বলেছিলেন তা সম্পূর্ণ ভুল এবং ঘৃণ্য, আপত্তিজনক শব্দ ব্যবহার করা ভুল এবং সেই ব্যক্তির পক্ষে ক্ষতিকারক।"
1351009775417483265,A1DVIFCAZGUR0N,"तांडव के सभी कलाकारों और निर्माताओं का गर्दन काटो भोसड़ी वालों का।
हिन्दू धर्म का जो मजाक बनाये उसकी अम्मी चुदी जानी चाहिए चाहे वह कोई भी हो।
#रंडीखाना_Ban","ऐसे कमैंट्स से आप सिर्फ खुलेआम बुलावा दे रहे हैं की आपको हिन्दू वर्ग के अलावा सभी लोग आकर मारें, कृपया यह पोस्ट डिलीट करें और अपनी जान बचाएं।",['Warning-of-Consequences'],Normal,"সমস্ত শিল্পী এবং তন্দবের নির্মাতাদের ঘাড় কেটে দিন।
হিন্দু ধর্মের রসিকতা যা -ই হোক না কেন, তা যাই হোক না কেন।
#রন্দিখনা_ নিষেধাজ্ঞা","এই জাতীয় মন্তব্যে, আপনি কেবল প্রকাশ্যে কল করছেন যে হিন্দু শ্রেণীর পাশাপাশি সমস্ত লোক এসে আপনাকে মেরে ফেলুন, দয়া করে এই পোস্টটি মুছুন এবং আপনার জীবন বাঁচান।"
1351009775417483265,A1DVIFCAZGUR0N,"तांडव के सभी कलाकारों और निर्माताओं का गर्दन काटो भोसड़ी वालों का।
हिन्दू धर्म का जो मजाक बनाये उसकी अम्मी चुदी जानी चाहिए चाहे वह कोई भी हो।
#रंडीखाना_Ban","अरे भाई थोड़ी तो समझदारी दिखाओ, वह सिर्फ एक चलचित्र है और पूर्णतः काल्पनिक है, उसके कलाकार और निर्देशक भी अपना काम कर रहे हैं, उसको दिल पे मत लो और ऐसी अफवाएं मत फैलाओ।",['Empathy'],Normal,"সমস্ত শিল্পী এবং তন্দবের নির্মাতাদের ঘাড় কেটে দিন।
হিন্দু ধর্মের রসিকতা যা -ই হোক না কেন, তা যাই হোক না কেন।
#রন্দিখনা_ নিষেধাজ্ঞা","আরে ভাই, কিছুটা বোঝাপড়া দেখান, তিনি কেবল একটি সিনেমা এবং সম্পূর্ণ কল্পিত, তাঁর শিল্পী এবং পরিচালকরাও তাদের কাজ করছেন, এটিকে হৃদয়ে নেবেন না এবং এ জাতীয় উদ্বেগ ছড়িয়ে দেবেন না।"
1351009775417483265,A1HFJSETMNC7BF,"तांडव के सभी कलाकारों और निर्माताओं का गर्दन काटो भोसड़ी वालों का।
हिन्दू धर्म का जो मजाक बनाये उसकी अम्मी चुदी जानी चाहिए चाहे वह कोई भी हो।
#रंडीखाना_Ban","मैं भी आपका समर्थन करता हूं कि कोई भी किसी भी धर्म का अपमान न करे; हालांकि, मेरा मानना ​​है कि आप बिना किसी अपशब्द का प्रयोग किए ऐसा कह सकते हैं।",['Affliation'],Offensive,"সমস্ত শিল্পী এবং তন্দবের নির্মাতাদের ঘাড় কেটে দিন।
হিন্দু ধর্মের রসিকতা যা -ই হোক না কেন, তা যাই হোক না কেন।
#রন্দিখনা_ নিষেধাজ্ঞা","আমি আপনাকে কোনও ধর্মকে অপমান না করার জন্যও আপনাকে সমর্থন করি; তবে, আমি বিশ্বাস করি যে আপনি কোনও আপত্তিজনক শব্দ ব্যবহার না করেই বলতে পারেন।"
1351009775417483265,A1HFJSETMNC7BF,"तांडव के सभी कलाकारों और निर्माताओं का गर्दन काटो भोसड़ी वालों का।
हिन्दू धर्म का जो मजाक बनाये उसकी अम्मी चुदी जानी चाहिए चाहे वह कोई भी हो।
#रंडीखाना_Ban",दिमाग ठंडा रखें। आप जो कहना चाहते हैं उसे सुसील भाषा में कहें। तब आपकी बात और लोगों तक पहुंचेगी। बहुत से लोग अश्लील सब्द देखकर पोस्टको नज़रअंदाज़ कर देंग।,['Affliation'],Offensive,"সমস্ত শিল্পী এবং তন্দবের নির্মাতাদের ঘাড় কেটে দিন।
হিন্দু ধর্মের রসিকতা যা -ই হোক না কেন, তা যাই হোক না কেন।
#রন্দিখনা_ নিষেধাজ্ঞা",মনকে ঠান্ডা রাখুন। আপনি নির্বোধ ভাষায় যা বলতে চান তা বলুন। তাহলে আপনার বক্তব্য আরও বেশি লোকের কাছে পৌঁছে যাবে। অশ্লীল নাশকতা দেখে অনেক লোক পোস্টকিনকে উপেক্ষা করবে।
1350744101562421248,ARK4WBXJISCNB,"@TheDeepak2020In Tweet tweett खेलने से सब हो जाता तो ये रंडी की औलादे हिंदू धर्म का उपहास ना करते

हिन्दू धर्म मे हमेशा ही वीरो ला जन्म हुआ है जो धर्म के लिए किसी को भी मृत्यु देने में पीछे नही हटते।",हमें लोगों का अनादर नहीं करना चाहिए और जो हम प्रकाशित करते हैं उसके बारे में सावधान रहना चाहिए। इन पदों में समुदाय में अधिक घृणा और हिंसा भड़काने की क्षमता है।,"['Shaming', 'Warning-of-Consequences']",Hate,"@Theepak20in টুইট টুইটগুলি সমস্ত টুইট খেলতে পেরেছিল, তারপরে তারা পতিতাদের হিন্দু ধর্মকে উপহাস করে না

হিন্দু ধর্মে, সর্বদা হেরুর জন্ম থাকে, যারা ধর্মের জন্য কাউকে মৃত্যুর জন্য পিছিয়ে পড়ে না।",আমাদের লোকদের অসম্মান করা উচিত নয় এবং আমরা কী প্রকাশ করি সে সম্পর্কে সতর্ক হওয়া উচিত। এই অবস্থানগুলি সম্প্রদায়ের মধ্যে আরও ঘৃণা ও সহিংসতা উস্কে দেওয়ার ক্ষমতা রাখে।
1350744101562421248,ARK4WBXJISCNB,"@TheDeepak2020In Tweet tweett खेलने से सब हो जाता तो ये रंडी की औलादे हिंदू धर्म का उपहास ना करते

हिन्दू धर्म मे हमेशा ही वीरो ला जन्म हुआ है जो धर्म के लिए किसी को भी मृत्यु देने में पीछे नही हटते।",मैं एक हिंदू हूं और मातृभूमि के लिए मरने वाले कई हिंदू स्वतंत्रता सेनानियों के बारे में मैं सहमत हूं। लेकिन कृपया अन्य गैर हिंदू स्वतंत्रता सेनानियों के योगदान को न लें। इससे भी महत्वपूर्ण बात यह है कि उन्होंने मातृभूमि के लिए धर्म के लिए ऐसा नहीं किया। उसे याद रखो।,"['Affliation', 'Hypocrisy']",Hate,"@Theepak20in টুইট টুইটগুলি সমস্ত টুইট খেলতে পেরেছিল, তারপরে তারা পতিতাদের হিন্দু ধর্মকে উপহাস করে না

হিন্দু ধর্মে, সর্বদা হেরুর জন্ম থাকে, যারা ধর্মের জন্য কাউকে মৃত্যুর জন্য পিছিয়ে পড়ে না।","আমি একজন হিন্দু এবং আমি অনেক হিন্দু মুক্তিযোদ্ধা যারা মাতৃভূমির জন্য মারা যান তাদের সম্পর্কে একমত। তবে দয়া করে অন্য নন -হিন্দু মুক্তিযোদ্ধাদের অবদান গ্রহণ করবেন না। আরও গুরুত্বপূর্ণ বিষয়, তিনি মাতৃভূমির জন্য ধর্মের জন্য এটি করেননি। মনে রাখবেন, যে."
1350744101562421248,A192KQDPFF4HN1,"@TheDeepak2020In Tweet tweett खेलने से सब हो जाता तो ये रंडी की औलादे हिंदू धर्म का उपहास ना करते

हिन्दू धर्म मे हमेशा ही वीरो ला जन्म हुआ है जो धर्म के लिए किसी को भी मृत्यु देने में पीछे नही हटते।","वो धर्म का कोई फायदा नहीं जिसके लिए दूसरे इंसान की जान लेनी पड़े। आपके धर्म के बारे में आपको नहीं पता, आपको सिर्फ अपनी तरफ से गुंडागर्दी करनी है।","['Hypocrisy', 'Shaming', 'Warning-of-Consequences']",Hate,"@Theepak20in টুইট টুইটগুলি সমস্ত টুইট খেলতে পেরেছিল, তারপরে তারা পতিতাদের হিন্দু ধর্মকে উপহাস করে না

হিন্দু ধর্মে, সর্বদা হেরুর জন্ম থাকে, যারা ধর্মের জন্য কাউকে মৃত্যুর জন্য পিছিয়ে পড়ে না।","ধর্মের কোনও ব্যবহার নেই যার জন্য অন্য ব্যক্তিকে জীবন নিতে হয়। আপনি আপনার ধর্ম সম্পর্কে জানেন না, আপনাকে কেবল আপনার পক্ষ থেকে গুন্ডাবাদ করতে হবে।"
1350744101562421248,A192KQDPFF4HN1,"@TheDeepak2020In Tweet tweett खेलने से सब हो जाता तो ये रंडी की औलादे हिंदू धर्म का उपहास ना करते

हिन्दू धर्म मे हमेशा ही वीरो ला जन्म हुआ है जो धर्म के लिए किसी को भी मृत्यु देने में पीछे नही हटते।","हिंसा के समर्थक कभी किसी धर्म के नहीं हो सकते। ज़्यादा बात मत कीजिये, आप पर केस हो सकता है।","['Hypocrisy', 'Shaming', 'Warning-of-Consequences']",Hate,"@Theepak20in টুইট টুইটগুলি সমস্ত টুইট খেলতে পেরেছিল, তারপরে তারা পতিতাদের হিন্দু ধর্মকে উপহাস করে না

হিন্দু ধর্মে, সর্বদা হেরুর জন্ম থাকে, যারা ধর্মের জন্য কাউকে মৃত্যুর জন্য পিছিয়ে পড়ে না।","সহিংসতার সমর্থকরা কখনই কোনও ধর্মের অন্তর্ভুক্ত থাকতে পারে না। খুব বেশি কথা বলবেন না, আপনার কেস থাকতে পারে।"
1345777734451007493,A1DVIFCAZGUR0N,@JainArihantknp @Sooraj19679519 मादरचोद कब तक सिर्फ मुंह से हगता रहेगा...किसी दिन ऐलान तो कर जंग का हराम के औलाद😡 एक एक हिन्दू अगर 10-10 सूअरों पे भारी न पड़ा तो कहना....हलाला की औलादें अब हिन्द के वीरों को ललकारेगी?😡,"ऐसे कमैंट्स से सिर्फ दो गुटों में तनाव पैदा होता है और हिंसा का रूप ले सकता है, आपसे अनुरोध है की एक बार दुबारा विचार करें और इस पोस्ट को जल्द से जल्द यहाँ से डिलीट करें।",['Warning-of-Consequences'],Normal,"@জাইনারিহান্টকনপ @Soooraj19679519 মাদেরচোদকে কতক্ষণ মুখের দ্বারা আলিঙ্গন করা হবে ... কোনও দিন, যদি ঘোষণা করা হয়, তবে যুদ্ধের উষ্ণতা, যদি কোনও হিন্দু 10-10 শূকরগুলিতে ভারী না পড়ে? 😡 😡 😡 😡 😡","এই জাতীয় মন্তব্যগুলি কেবল দুটি গ্রুপে উত্তেজনা তৈরি করে এবং সহিংসতার রূপ নিতে পারে, আপনাকে আরও একবার বিবেচনা করার জন্য এবং যত তাড়াতাড়ি সম্ভব এখান থেকে এই পোস্টটি মুছতে অনুরোধ করা হয়েছে।"
1345777734451007493,A1DVIFCAZGUR0N,@JainArihantknp @Sooraj19679519 मादरचोद कब तक सिर्फ मुंह से हगता रहेगा...किसी दिन ऐलान तो कर जंग का हराम के औलाद😡 एक एक हिन्दू अगर 10-10 सूअरों पे भारी न पड़ा तो कहना....हलाला की औलादें अब हिन्द के वीरों को ललकारेगी?😡,ये जो ऐसे ललकार रहे हो ये भी मुँह से हगना ही हुआ।,"['Humour', 'Shaming']",Normal,"@জাইনারিহান্টকনপ @Soooraj19679519 মাদেরচোদকে কতক্ষণ মুখের দ্বারা আলিঙ্গন করা হবে ... কোনও দিন, যদি ঘোষণা করা হয়, তবে যুদ্ধের উষ্ণতা, যদি কোনও হিন্দু 10-10 শূকরগুলিতে ভারী না পড়ে? 😡 😡 😡 😡 😡",যারা এরকম চ্যালেঞ্জ করছে তারাও মুখের আলিঙ্গনে পরিণত হয়েছিল।
1345777734451007493,A192KQDPFF4HN1,@JainArihantknp @Sooraj19679519 मादरचोद कब तक सिर्फ मुंह से हगता रहेगा...किसी दिन ऐलान तो कर जंग का हराम के औलाद😡 एक एक हिन्दू अगर 10-10 सूअरों पे भारी न पड़ा तो कहना....हलाला की औलादें अब हिन्द के वीरों को ललकारेगी?😡,"अरे भाई सब कोई इंटरनेट पर शेर बनता है लेकिन असलियत में उनके पापा खुद ही एक झापड़ लगा कर चुप बैठा देते हैं। ज़्यादा बात मत करो। मुस्लिम लोग भी आप ही के देश में रहते हैं, आपके साथ उनका रहना-सहना होता है।","['Humour', 'Warning-of-Consequences']",Hate,"@জাইনারিহান্টকনপ @Soooraj19679519 মাদেরচোদকে কতক্ষণ মুখের দ্বারা আলিঙ্গন করা হবে ... কোনও দিন, যদি ঘোষণা করা হয়, তবে যুদ্ধের উষ্ণতা, যদি কোনও হিন্দু 10-10 শূকরগুলিতে ভারী না পড়ে? 😡 😡 😡 😡 😡","আরে ভাই, সবাই ইন্টারনেটে সিংহ হয়ে যায়, তবে বাস্তবে তার বাবা নিজেই চড় মারেন। খুব বেশী কথা বলবেন না. মুসলিম লোকেরাও আপনার দেশে বাস করে, তাদের আপনার সাথে থাকতে হবে।"
1345777734451007493,A192KQDPFF4HN1,@JainArihantknp @Sooraj19679519 मादरचोद कब तक सिर्फ मुंह से हगता रहेगा...किसी दिन ऐलान तो कर जंग का हराम के औलाद😡 एक एक हिन्दू अगर 10-10 सूअरों पे भारी न पड़ा तो कहना....हलाला की औलादें अब हिन्द के वीरों को ललकारेगी?😡,बड़ी शर्म की बात है की अहिंसा की राह से स्वतंत्रता पाने वाले ये देश में आज भी लोग हिंसा करने के लिए उत्सुक हो रहे है। क्यों नफरत हैं तुम्हें इतनी अपने ही देश के मुस्लिम लोगों के लिए?,['Shaming'],Hate,"@জাইনারিহান্টকনপ @Soooraj19679519 মাদেরচোদকে কতক্ষণ মুখের দ্বারা আলিঙ্গন করা হবে ... কোনও দিন, যদি ঘোষণা করা হয়, তবে যুদ্ধের উষ্ণতা, যদি কোনও হিন্দু 10-10 শূকরগুলিতে ভারী না পড়ে? 😡 😡 😡 😡 😡","এটি অত্যন্ত লজ্জার বিষয় যে আজও, যারা অ -সহিংসতার পথ থেকে মুক্তি পান তারা সহিংসতা করতে আগ্রহী হয়ে উঠছেন। আপনি কেন আপনার নিজের দেশের মুসলিম মানুষের জন্য এত ঘৃণা করেন?"
1344117024297951232,A1DVIFCAZGUR0N,"@Lecturershweta1 तुम जितना भी राम कृष्ण का बिरोध कर लो हम हिन्दू सनातन धर्म को आंच नहीं आने देंगे, ऐसा कोई हिन्दू लिख सकता गलत आईडी बनाके तुम जेसे रंडी लड़ाना चाहती है जो कतई नहीं होने देंगे","कुछ लोगों के कारण हम हिन्दुओं को अलग नहीं होने देंगे जनता, हमे ऐसे लोगों को वही फटकार कर किनारे कर देना चाहिए।",['Affliation'],Normal,"@লেকচারারশওয়েটা 1, আপনি যতটা রাম কৃষ্ণের মতো করতে পারেন, আমরা হিন্দু সনাতান ধর্মকে উত্তাপে আসতে দেব না, যে কোনও হিন্দু এই জাতীয় হিন্দু লিখতে পারেন এবং একটি ভুল আইডি তৈরি করতে পারেন এবং আপনি পতিতার মতো লড়াই করতে চান যা হবে না এটি একেবারেই ঘটতে দিন","কিছু লোকের কারণে আমরা হিন্দুদের আলাদা হতে দেব না, আমাদের এই জাতীয় লোকদের তিরস্কার করা উচিত এবং তাদের তীরে রাখা উচিত।"
1344117024297951232,A1DVIFCAZGUR0N,"@Lecturershweta1 तुम जितना भी राम कृष्ण का बिरोध कर लो हम हिन्दू सनातन धर्म को आंच नहीं आने देंगे, ऐसा कोई हिन्दू लिख सकता गलत आईडी बनाके तुम जेसे रंडी लड़ाना चाहती है जो कतई नहीं होने देंगे","हिन्दू और सारे धर्म सनातन हैं, लेकिन इसको ऐसे सार्वजनिक जगहों पे ये सब बोलने से दूसरे धर्म के लोगों में गुस्सा पैदा होता है जो कोई बड़ा रूप भी ले सकता है।",['Warning-of-Consequences'],Normal,"@লেকচারারশওয়েটা 1, আপনি যতটা রাম কৃষ্ণের মতো করতে পারেন, আমরা হিন্দু সনাতান ধর্মকে উত্তাপে আসতে দেব না, যে কোনও হিন্দু এই জাতীয় হিন্দু লিখতে পারেন এবং একটি ভুল আইডি তৈরি করতে পারেন এবং আপনি পতিতার মতো লড়াই করতে চান যা হবে না এটি একেবারেই ঘটতে দিন","হিন্দু এবং সমস্ত ধর্ম চিরন্তন, তবে এ জাতীয় সর্বজনীন স্থানে এই সমস্ত কথা বলার মাধ্যমে অন্যান্য ধর্মের মানুষের মধ্যে ক্রোধ রয়েছে, যা একটি বড় রূপও নিতে পারে।"
1344117024297951232,ARK4WBXJISCNB,"@Lecturershweta1 तुम जितना भी राम कृष्ण का बिरोध कर लो हम हिन्दू सनातन धर्म को आंच नहीं आने देंगे, ऐसा कोई हिन्दू लिख सकता गलत आईडी बनाके तुम जेसे रंडी लड़ाना चाहती है जो कतई नहीं होने देंगे","पूरे सम्मान के साथ महोदय, भगवान को आपकी सुरक्षा की आवश्यकता नहीं है, लेकिन आप यहां कितनी नफरत फैला रहे हैं, इसके आधार पर आपको उनके आशीर्वाद की आवश्यकता है।","['Humour', 'Shaming']",Hate,"@লেকচারারশওয়েটা 1, আপনি যতটা রাম কৃষ্ণের মতো করতে পারেন, আমরা হিন্দু সনাতান ধর্মকে উত্তাপে আসতে দেব না, যে কোনও হিন্দু এই জাতীয় হিন্দু লিখতে পারেন এবং একটি ভুল আইডি তৈরি করতে পারেন এবং আপনি পতিতার মতো লড়াই করতে চান যা হবে না এটি একেবারেই ঘটতে দিন","স্যার পুরো শ্রদ্ধার সাথে, God শ্বরের আপনার সুরক্ষার প্রয়োজন নেই, তবে আপনি এখানে কতটা ঘৃণা ছড়িয়ে দিচ্ছেন তার ভিত্তিতে আপনার তাদের আশীর্বাদ প্রয়োজন।"
1344117024297951232,ARK4WBXJISCNB,"@Lecturershweta1 तुम जितना भी राम कृष्ण का बिरोध कर लो हम हिन्दू सनातन धर्म को आंच नहीं आने देंगे, ऐसा कोई हिन्दू लिख सकता गलत आईडी बनाके तुम जेसे रंडी लड़ाना चाहती है जो कतई नहीं होने देंगे",इस मंच पर नफरत मत फैलाओ। मैं खुद को लगातार सोचता हुआ पाता हूं कि भविष्य क्या लाएगा। मुझे यकीन नहीं है कि मैं डरा हुआ हूं कि आगे क्या हो रहा है। हमें दूसरों के प्रति दयालु और सम्मानजनक होना चाहिए। आपका दिन शानदार रहे।,"['Empathy', 'Warning-of-Consequences']",Hate,"@লেকচারারশওয়েটা 1, আপনি যতটা রাম কৃষ্ণের মতো করতে পারেন, আমরা হিন্দু সনাতান ধর্মকে উত্তাপে আসতে দেব না, যে কোনও হিন্দু এই জাতীয় হিন্দু লিখতে পারেন এবং একটি ভুল আইডি তৈরি করতে পারেন এবং আপনি পতিতার মতো লড়াই করতে চান যা হবে না এটি একেবারেই ঘটতে দিন",এই প্ল্যাটফর্মে ঘৃণা ছড়িয়ে দেবেন না। ভবিষ্যতে কী নিয়ে আসবে সে সম্পর্কে আমি নিজেকে ভাবছি। আমি নিশ্চিত নই যে এরপরে যা ঘটছে তা আমি ভয় পেয়েছি। আমাদের অন্যের প্রতি সদয় ও শ্রদ্ধাশীল হওয়া উচিত। আপনার দিনটি দুর্দান্ত ছিল।
1342546449247076352,A1DVIFCAZGUR0N,"@DrKushram साले बहन के लंड अपने आप को हिन्दू बोलता है madarchod, mullo k tatte चाटता है सूअर की औलाद रण्डी के बीज","हमे अपने शब्दों को नियंत्रण में रखना बहुत ज़रूरी है, ऑनलाइन प्लेटफार्म पे हमारे शब्द ही हमे प्रस्तुत करते हैं, हमे थोड़ा सतर्क होकर शब्दों का प्रयोग करना चाहिए।",['Shaming'],Normal,"@ড্রকুশ্রাম ভাই -ইন -লাউয়ের কুক্কুট নিজেকে হিন্দু বলে, মোলো কে টাটে শুয়োরের মাংসের বীজ চাটায়","আমাদের শব্দগুলি নিয়ন্ত্রণে রাখা খুব গুরুত্বপূর্ণ, আমরা আমাদের শব্দগুলি অনলাইন প্ল্যাটফর্মে উপস্থাপন করি, আমাদের শব্দগুলি কিছুটা সতর্ক হওয়া উচিত।"
1342546449247076352,A1DVIFCAZGUR0N,"@DrKushram साले बहन के लंड अपने आप को हिन्दू बोलता है madarchod, mullo k tatte चाटता है सूअर की औलाद रण्डी के बीज","किसी एक व्यक्ति की वजह से पुरे वर्ग की तुलना किसी तुच्छ जानवर से करना सही नहीं है, और ऐसे पोस्ट करने से तुम्हारा अकाउंट डीएक्टिवेट या डिलीट किया जा सकता है।",['Warning-of-Consequences'],Normal,"@ড্রকুশ্রাম ভাই -ইন -লাউয়ের কুক্কুট নিজেকে হিন্দু বলে, মোলো কে টাটে শুয়োরের মাংসের বীজ চাটায়",কোনও ব্যক্তির কারণে পুরো শ্রেণিকে তুচ্ছ প্রাণীর সাথে তুলনা করা ঠিক নয় এবং এই জাতীয় পোস্ট করে আপনার অ্যাকাউন্টটি নিষ্ক্রিয় বা মুছে ফেলা যায়।
1342546449247076352,A192KQDPFF4HN1,"@DrKushram साले बहन के लंड अपने आप को हिन्दू बोलता है madarchod, mullo k tatte चाटता है सूअर की औलाद रण्डी के बीज",आप कौन होते हैं दूसरे का धर्म परखने वाले ? और तो और मुसलमानों को बुरा भाला भी कह रहे हो। शर्म आनी चाहिए तुम्हें।,"['Hypocrisy', 'Shaming']",Hate,"@ড্রকুশ্রাম ভাই -ইন -লাউয়ের কুক্কুট নিজেকে হিন্দু বলে, মোলো কে টাটে শুয়োরের মাংসের বীজ চাটায়","আপনি অন্যের ধর্ম পরীক্ষা করার জন্য কে? তদুপরি, আপনি মুসলমানদেরও একটি খারাপ বর্শা বলছেন। তোমার লজ্জা পাওয়া উচিত।"
1342546449247076352,A192KQDPFF4HN1,"@DrKushram साले बहन के लंड अपने आप को हिन्दू बोलता है madarchod, mullo k tatte चाटता है सूअर की औलाद रण्डी के बीज",सं २०२२ में भी धर्म-जाती करने वाले लोग पाय जाते हैं ! सुधर जाओ यार देश कहा आगे बढ़ राह और तुम जाहिल बातें कर रहे हो।,"['Shaming', 'Warning-of-Consequences']",Hate,"@ড্রকুশ্রাম ভাই -ইন -লাউয়ের কুক্কুট নিজেকে হিন্দু বলে, মোলো কে টাটে শুয়োরের মাংসের বীজ চাটায়","এমনকি ২০২২ সালে, ধর্ম ও ধর্মীয় মানুষ যারা করেন তাদের সন্ধান পাওয়া যায়! লোকটির উন্নতি করুন, দেশটি এগিয়ে যাওয়ার পথটি বলেছিল এবং আপনি খুব কথা বলছেন।"
1342122915844608001,A192KQDPFF4HN1,@imVkohli भाई कल fake environmentalist का रंडी रोना तो रोएगा ना? या वह केवल हिन्दू त्योहार के लिए हैं?,"प्रकृति का बचाव करना सबकी ज़िम्मेदारी है। तुम्हें शायद लगता है के कोई दूसरे त्यौहार को नहीं बोलता, लेकिन यह तुम्हारी गलत फेहमी है। सोशल मीडिया तुम्हें तुम्हारे धर्म के प्रति तुम्हें पोस्ट दिखता है।","['Hypocrisy', 'Shaming']",Hate,"@আইমভকোহলি ভাই আগামীকাল জাল নকল পরিবেশবিদদের পতিতা কাঁদবে, তুমি কি কাঁদবে? নাকি তিনি কেবল হিন্দু উত্সব জন্য?","প্রকৃতি রক্ষা করা সবার দায়িত্ব। আপনি সম্ভবত মনে করেন যে কেউ অন্য উত্সব বলে না, তবে এটি আপনার ভুল ফি। সোশ্যাল মিডিয়া আপনি আপনার ধর্মের দিকে একটি পোস্ট দেখতে পান।"
1342122915844608001,A192KQDPFF4HN1,@imVkohli भाई कल fake environmentalist का रंडी रोना तो रोएगा ना? या वह केवल हिन्दू त्योहार के लिए हैं?,इस धरती का बचाव करना हम सब का कर्त्तव्य है। तुम्हें इतनी दिक्कत हो रही है तो कोई और गृह पर जाके रह लो। वहाँ गालियां दोगे तो कोई तुम्हारी बात सुनने वाला भी न रहेगा।,"['Humour', 'Shaming', 'Warning-of-Consequences']",Hate,"@আইমভকোহলি ভাই আগামীকাল জাল নকল পরিবেশবিদদের পতিতা কাঁদবে, তুমি কি কাঁদবে? নাকি তিনি কেবল হিন্দু উত্সব জন্য?",এই পৃথিবী রক্ষা করা আমাদের সকলের কর্তব্য। যদি আপনার এত সমস্যা হয় তবে অন্য বাড়িতে যান। আপনি যদি সেখানে গালি দেন তবে কেউ আপনার কথা শুনবে না।
1342122915844608001,A1DVIFCAZGUR0N,@imVkohli भाई कल fake environmentalist का रंडी रोना तो रोएगा ना? या वह केवल हिन्दू त्योहार के लिए हैं?,"इस देश के आधे लोग तो पर्यावरणविद् होने का नाटक करते हैं, करते कुछ नहीं हैं पर्यावरण के लिए लेकिन फंडे पेलते है जैसे नोबेल प्राइज इनको ही मिला हो।",['Affliation'],Normal,"@আইমভকোহলি ভাই আগামীকাল জাল নকল পরিবেশবিদদের পতিতা কাঁদবে, তুমি কি কাঁদবে? নাকি তিনি কেবল হিন্দু উত্সব জন্য?","এই দেশের অর্ধেক লোক পরিবেশবিদ হওয়ার ভান করে, তারা পরিবেশের জন্য কিছুই করেন না তবে তারা নোবেল পুরষ্কার পেয়েছেন যেমন তারা তহবিল পান।"
1342122915844608001,A1DVIFCAZGUR0N,@imVkohli भाई कल fake environmentalist का रंडी रोना तो रोएगा ना? या वह केवल हिन्दू त्योहार के लिए हैं?,"चिंता मत करो भाई, पता नहीं लोगों को क्या दिक्कत है हिन्दू त्योहारों से, हम तो नहीं जाते उनके त्यौहार में विघ्न डालने, तो उन्हें क्या दिक्कत है।",['Empathy'],Normal,"@আইমভকোহলি ভাই আগামীকাল জাল নকল পরিবেশবিদদের পতিতা কাঁদবে, তুমি কি কাঁদবে? নাকি তিনি কেবল হিন্দু উত্সব জন্য?","ভাইকে চিন্তা করবেন না, হিন্দু উত্সবগুলির লোকদের জন্য সমস্যা কী তা জানেন না, আমরা তাদের উত্সবে যাই না, তাই তাদের সমস্যা কী।"
