prefix,input_text,target_text
counterspeech,यह प्रवासी आक्रमण अप्रभावी है।,"यदि उनका स्वागत किया जाता है, तो वे एकीकृत करेंगे। यदि नहीं, तो वे ऐसे रहेंगे जैसे कि उनके मूल देश में हैं: सताया गया।"
counterspeech,यह आक्रमण बिल्कुल भी स्वीकार्य नहीं है!,"कानून के अनुसार, कई का यहां स्वागत किया गया है। उन्हें एक घर से वंचित क्यों किया जाना चाहिए?"
counterspeech,"अमेरिका में लाखों अवैध प्रवासी हैं, उन्होंने हमारे देश को संभाल लिया है। वे हमारे देश के 'वैध' मालिक नहीं हैं, वे सिर्फ इसलिए हैं क्योंकि हम उन्हें जाने देते हैं।",ऐसे हजारों कानूनी आप्रवासियों हैं जिन्होंने कड़ी मेहनत की है और हमारे देश के लिए प्रदान किया है। उनमें से ज्यादातर किसी भी नागरिक के रूप में देशभक्ति के रूप में हैं।
counterspeech,आव्रजन लंबे समय में मूल निवासियों के लिए नौकरियों की कमी पैदा करता है।,"इस बात का कोई सबूत नहीं है कि आव्रजन नौकरियों के नुकसान का कारण बनता है, क्या आप मुझे अपना संदर्भ इंगित कर सकते हैं?"
counterspeech,शरणार्थी समाज पर एक बोझ हैं।,"मुझे नहीं पता कि उन पर ""बोझ"" होने का आरोप क्यों लगाया जा रहा है। जब वे रहने और काम करने के लिए हमारे देश में आते हैं, तो हमें बिना शर्त उनका स्वागत करना चाहिए।"
counterspeech,शरणार्थी समाज पर एक बोझ हैं।,"हम शरणार्थियों द्वारा ""बोझ"" नहीं कर रहे हैं। आज हम अधिक शरणार्थियों को स्वीकार करते हैं क्योंकि जरूरत में दुनिया की आबादी में वृद्धि हुई है।"
counterspeech,हमें शरणार्थियों की भर्ती करना भी बंद कर देना चाहिए।,"नए लोगों को एकीकृत करने के लिए कठिन बनाने के बजाय, सताए गए लोगों के लिए अच्छी रहने की स्थिति बनाने पर ध्यान केंद्रित करना बेहतर होगा।"
counterspeech,प्रवासियों को काम करने का अधिकार नहीं होना चाहिए।,"इससे कोई फर्क नहीं पड़ता कि वे अप्रवासी हैं या नहीं। तथ्य यह है कि वे करों का भुगतान करते हैं, पैसा कमाते हैं, आदि, उन्हें किसी भी अन्य नागरिक से बहुत अलग नहीं बनाते हैं। प्रवासियों को जीवन के एक बुनियादी मानक का अधिकार है।"
counterspeech,सभी विदेशी हमारे निपटान में पैदा हुए हैं।,"यह वाक्यांश बेहद भ्रामक है, इसका तात्पर्य यह है कि विदेशी स्वाभाविक रूप से हीन हैं, और ऐसा क्यों होगा?"
counterspeech,विदेशी गर्म राजनीतिक माहौल का आनंद लेते हैं लेकिन यहां स्वागत नहीं करते हैं।,"यहां बसने वाले आप्रवासियों ने एक मूल्यवान और समावेशी समाज बनाने में मदद की है। इसके लिए मैं उन्हें धन्यवाद देता हूं, और इसके लिए मैं प्रार्थना करता हूं कि वे ऐसा करते रहें।"
counterspeech,"एक लोकतांत्रिक राज्य का निर्माण करने के लिए जो भोजन, शिक्षा, आवास, स्वास्थ्य, और इसी तरह अपने नागरिकों पर अधिकार सुनिश्चित करता है, हमें उन्हें विदेशियों को देने से रोकने की आवश्यकता है।","लोकतांत्रिक राज्य के निर्माण के लिए स्वास्थ्य देखभाल, शिक्षा और इतने पर समान पहुंच की गारंटी के बारे में क्या?"
counterspeech,शरणार्थियों को अस्वीकार करना हमारा कर्तव्य है।,"कई शरणार्थी संघर्ष क्षेत्रों से आते हैं, महान सामाजिक उथल -पुथल और व्यापक उत्पीड़न की स्थितियों में। हमारे पास कोई संघर्ष नहीं है, और यही कारण है कि हमें शरणार्थियों के लिए अच्छा होना चाहिए।"
counterspeech,प्रवासन एक समस्या है क्योंकि वे हमारे देश में पैदा हुए लोगों की जगह ले रहे हैं। हमें उन्हें ब्लॉक करना चाहिए।,"यह इंगित करना महत्वपूर्ण है कि दुनिया की आबादी का केवल एक छोटा सा हिस्सा पलायन हुआ है। हमें उन प्रवासियों के समान अधिकारों की गारंटी देने पर ध्यान केंद्रित करना चाहिए जो पहले से ही देश में हैं, बजाय उन लोगों को अवरुद्ध करने के बजाय जो एक बेहतर जीवन जीने की कोशिश कर रहे हैं।"
counterspeech,"आप्रवासियों को हमारे देश पर कोई अधिकार नहीं है, क्योंकि हम एकमात्र सही नागरिक हैं।",क्या आपको नहीं लगता कि हम सभी कानून की नजर में समान पैदा हुए हैं?
counterspeech,आप्रवासी एक समस्या हैं: दुनिया उनके बिना एक बेहतर जगह होगी।,"आप्रवासी समाधान का हिस्सा हैं, समस्या एकीकरण की कमी से उत्पन्न होती है जो कुछ लोग देश में फैलने में मदद करते हैं।"
counterspeech,आप्रवासी एक समस्या है। हमारे देश में उनका स्वागत नहीं है।,वे हमारे भाई -बहन हैं। यह राज्य और अपने नागरिकों का कर्तव्य है कि वे उन्हें अधिक एकीकृत करने में मदद करें।
counterspeech,"यहां आप्रवासियों का स्वागत नहीं है, और हमारे साथ मिश्रण नहीं करना चाहिए।","मैं नहीं देखता कि उन्हें क्यों एकीकृत नहीं किया जाना चाहिए, वास्तव में, मैं उन्हें हमारे देश का हिस्सा बनना चाहूंगा। मुझे लगता है कि वे इसमें मूल्य जोड़ देंगे।"
counterspeech,"प्रवासी सिर्फ काम करना चाहते हैं, लेकिन कर का भुगतान नहीं करना चाहते हैं",#VALUE!
counterspeech,"प्रवासी सिर्फ काम करना चाहते हैं, लेकिन कर का भुगतान नहीं करना चाहते हैं","क्योंकि वे श्रमिक हैं, उन्हें किसी और की तरह करों का भुगतान करना होगा।"
counterspeech,"यदि हम प्रवास नहीं रोकते हैं, तो हम जल्द ही बेघर हो जाएंगे।","हमारी समकालीन दुनिया और समाज के एक अपरिहार्य परिणाम में प्रवासन। यह चर्चा करने में बहुत कम बिंदु है कि इसे कब या कैसे रोकना है, जब तक कि यह अंतर्निहित संघनन और कारणों के बारे में एक व्यापक बहस का हिस्सा नहीं है।"
counterspeech,वे नहीं समझते कि हमें इस दुनिया में mongrelization समस्या है। हमारे बच्चों को प्रवासियों द्वारा तैयार किया जा रहा है!,क्या आप एक प्रवासी द्वारा तैयार किए जाने वाले बच्चे के एक उदाहरण के बारे में सोच सकते हैं?
counterspeech,वे नहीं समझते कि हमें इस दुनिया में mongrelization समस्या है। हमारे बच्चों को प्रवासियों द्वारा तैयार किया जा रहा है!,"जब आप कहते हैं कि बच्चों को विदेशियों द्वारा तैयार किया जा रहा है, तो वास्तव में आपका क्या मतलब है?"
counterspeech,हम यहां विदेशियों को नहीं चाहते हैं। हमें उनसे छुटकारा मिल जाना चाहिए!,आप विदेशियों से छुटकारा क्यों चाहते हैं? आप उसके बारे में कैसे जाएंगे?
counterspeech,हम यहां विदेशियों को नहीं चाहते हैं। हमें उनसे छुटकारा मिल जाना चाहिए!,"आप ""विदेशियों से छुटकारा नहीं पा सकते हैं"" क्योंकि वे कानूनी निवासी हैं जैसे आप हैं।"
counterspeech,"आव्रजन वह साधन है जिसके द्वारा हमारी नौकरियां विदेशियों द्वारा चोरी हो जाती हैं, और यह कम आय वाले परिवारों पर प्रभाव डालता है।","आव्रजन का मतलब यह नहीं है कि लोगों को हमारी नौकरी चुराने के लिए, बल्कि उन देश में रहने और काम करने के लोगों के अधिकार का सम्मान करना, जो वे चुनते हैं।"
counterspeech,हमारे देश में शरणार्थी एक समस्या है। हम अभिभूत हैं।,"आप जो सुन सकते हैं, उसके बावजूद, ब्रिटेन में कई शरणार्थी नहीं हैं, केवल 0.26%के आसपास। यूरोप और मध्य पूर्व दोनों में कई देशों की तुलना में, हम स्वागत नहीं कर रहे हैं और वास्तव में शर्मिंदा होना चाहिए।"
counterspeech,हमारे देश में शरणार्थी एक समस्या है। हम अभिभूत हैं।,पिछले 15 वर्षों में यूके में शरण के लिए अनुप्रयोगों में भारी कमी आई है।
counterspeech,हमारे देश में आने वाले आप्रवासी आतंकवाद का सबसे बड़ा प्रवर्तक हैं।,समस्या आतंकवाद और कट्टरवाद प्रवासी नहीं है।
counterspeech,आप्रवासियों के बिना दुनिया एक बेहतर जगह होगी।,"मुझे नहीं लगता कि दुनिया अप्रवासियों के बिना एक बेहतर जगह होगी। जो मैं समझता हूं, वे अक्सर दुनिया में सकारात्मक बदलाव लाते हैं।"
counterspeech,आप्रवासियों के बिना दुनिया एक बेहतर जगह होगी।,"मैं दुनिया को एक बेहतर जगह बनते हुए देखना चाहूंगा, न कि भेदभावपूर्ण।"
counterspeech,आप्रवासियों के बिना दुनिया एक बेहतर जगह होगी।,"लोगों का यहां उनकी राष्ट्रीयता या मूल देश की परवाह किए बिना स्वागत किया जाता है, भले ही वे उस स्थान की भाषा नहीं बोलते हैं जहाँ हम रहते हैं।"
counterspeech,"मुझे यह बहुत आक्रामक लगता है कि हम यहां अजनबियों को स्वीकार करते हैं, जब हमें उनके देश में एक युद्ध शुरू करना चाहिए जो हम सभी को लाभान्वित करेगा।",आपको क्यों लगता है कि हमारे पड़ोसियों को पीड़ित देखना हम सभी के लिए फायदेमंद है? हम सभी अपने समाज में शांति से लाभान्वित होते हैं।
counterspeech,आव्रजन हमारे देश में अधिक गरीबी और बेरोजगारी बनाने का एक तरीका है।,गरीबी और बेरोजगारी ब्रिटेन और दुनिया भर में वास्तविक मुद्दे हैं। मुझे संदेह है कि प्रवासियों के साथ इसका कुछ लेना -देना है।
counterspeech,मैं हमारे देश को बर्बाद करने वाले विदेशियों से थक गया हूं।,"यह वास्तव में मीडिया द्वारा हमें खिलाया जा रहा स्टीरियोटाइप है, हो सकता है कि आपको इस बात का तर्क शुरू करना चाहिए कि क्या इस सच होने का सबूत है।"
counterspeech,प्रवासियों ने हमारी नौकरी चुरा ली,"कुछ लोग क्या कह सकते हैं, वे हमारी नौकरी नहीं ले रहे हैं, वे यहां काम करने और एकीकृत करने के लिए हैं। प्रवासी न केवल काम करते हैं, बल्कि अर्थव्यवस्था को भी बढ़ावा दे सकते हैं।"
counterspeech,"उन प्रवासियों को मारने के लिए लिंचिंग और मौत की सजा वापस लाएं, वे परीक्षण के लायक नहीं हैं।","जब लोगों को न्याय से वंचित कर दिया जाता है, तो अधिक लोग अपने बुनियादी अधिकारों से वंचित होते हैं, और यह वही है जो आपका सुझाव दे रहा है।"
counterspeech,"सभी प्रवासी आतंकवादी हैं, हमें उन सभी को निर्वासित करना चाहिए।","हमें उनमें से हर एक को निर्वासित करने की आवश्यकता नहीं है, आप ऐसा क्यों कहते हैं?"
counterspeech,"सभी प्रवासी आतंकवादी हैं, हमें उन सभी को लक्षित करना चाहिए।",यह सच नहीं है कि सभी प्रवासी आतंकवादी हैं! वे सिर्फ उस देश में अपना जीवन जीना चाहते हैं जो वे एक घर के रूप में चुनते हैं।
counterspeech,"सभी प्रवासी आतंकवादी हैं, हमें उन सभी को वश में करना चाहिए।","जब आप अपने मूल देश के आधार पर लोगों को जबरन वश में करने का प्रस्ताव करते हैं, तो आप उत्पीड़कों के पक्ष में होते हैं।"
counterspeech,आप्रवासी हमारी नौकरी चुरा रहे हैं।,वे हमारे सहयोगियों के रूप में हमारे देश का एक महत्वपूर्ण हिस्सा हैं। हम उन पर भरोसा कर सकते हैं।
counterspeech,मुसलमान सभी आतंकवादी हैं जो हमारे लोकतंत्रों को उखाड़ फेंकने के लिए हैं।,इस्लाम को लोगों के एक छोटे समूह के कार्यों के लिए दोषी नहीं ठहराया जा सकता है।
counterspeech,प्रवासी सभी समस्याओं का स्रोत हैं। वे हमें बदलने और हमारे देशों को संभालने के लिए तैयार हैं।,क्या आपको यकीन है? क्या आप हमारे देश और हमारे लोगों पर आव्रजन के सभी सकारात्मक प्रभावों से अवगत हैं?
counterspeech,मुस्लिम शरणार्थियों से नफरत करना हमारा कर्तव्य है,"कुछ मुस्लिम शरणार्थी अच्छे लोग हैं, और भले ही वे मुस्लिम नहीं थे, वे उन लोगों के बहुमत से स्वीकार नहीं किए जाते जो मतभेदों से डरते थे।"
counterspeech,हमें मुस्लिम शरणार्थियों का स्वागत नहीं करना चाहिए। वे यूरोप में आतंकवादी हमलों को समाप्त करने की सबसे अधिक संभावना है।,"हमें यह स्वीकार करना होगा कि आतंकवाद दुनिया के कई हिस्सों में और विभिन्न धर्मों के लोगों के कारण एक समस्या है, लेकिन जितना अधिक हम इसे अनदेखा करते हैं, उतना ही खतरनाक यह सोचने के लिए होता है कि यह एक धर्म के कारण होता है।"
counterspeech,हमें मुसलमानों का स्वागत नहीं करना चाहिए। वे यूरोप में आतंकवादी हमलों को समाप्त करने की सबसे अधिक संभावना है।,मुसलमान सदियों से यूरोप का हिस्सा बने हुए हैं। उन्होंने हमारे समाज और संस्कृति को बहुत कुछ दिया है। उन्होंने हमारे जीवन को समृद्ध किया है और हमें उनसे डरना नहीं चाहिए।
counterspeech,हमें मुस्लिम शरणार्थियों का स्वागत नहीं करना चाहिए। वे यूरोप में आतंकवादी हमलों को समाप्त करने की सबसे अधिक संभावना है।,"सभी देशों को अपनी सीमाओं के बाहर से शरणार्थियों की मेजबानी करने का अधिकार है, क्योंकि इन लोगों को अपनी सीमाओं के भीतर सताया जाता है।"
counterspeech,प्रवासी जानवरों का एक समूह है जो केवल हमें विभाजित करना चाहते हैं और हमें कुछ काले लोगों के साथ बदलते हैं।,"यह एक सकल स्टीरियोटाइप है। यह सच नहीं है कि हम नस्लीय रूप से विभाजित हैं। हमारे अधिकांश नागरिक गर्वित यूरोपीय हैं जिन्होंने हमारी अर्थव्यवस्था और संस्कृति में योगदान दिया है, जो भी उनके मूल देश हैं।"
counterspeech,"प्रवासी जानवरों का एक समूह हैं, हम उन्हें अपने देश में स्वीकार नहीं कर सकते।",हमें आम जमीन खोजने और लोगों को विभाजित करने और उन्हें बदलने की कोशिश करने के बजाय दूसरों की समस्याओं को समझने की कोशिश करनी चाहिए।
counterspeech,हमें अन्य देशों के दास होने की ज़रूरत नहीं है: हमें अपने देश में काले लोगों को स्वीकार करना बंद कर देना चाहिए।,"बेशक हम नहीं करते हैं, और यही कारण है कि हमारे पास एक स्वतंत्र और संप्रभु राष्ट्र है। लेकिन इसका मतलब यह नहीं है कि हर एक पुरुष, महिला और बच्चा जो काला है, उसे एक स्वतंत्र राष्ट्र का हिस्सा नहीं होना चाहिए।"
counterspeech,"इस्लाम एक मृत्यु पंथ है, यह हिंसक जिहाद के अभ्यास से, इराक और अफगानिस्तान की चट्टानों से दुनिया भर में फैल रहा है।","क्या आप जानते हैं कि आपकी जानकारी कहां से आई है, और क्या आप इसे इंगित कर सकते हैं? क्या आपने न्यूयॉर्क टाइम्स के एक लेख में पढ़ा था? या आपने बीबीसी डॉक्यूमेंट्री ""इस्लामिक स्टेट्स मोस्ट वांटेड"" को सुना?"
counterspeech,इस्लाम एक शांतिपूर्ण धर्म नहीं है।,"इस्लाम में गैर-पीसीपूर्ण समूहों के कुछ उदाहरण हैं: उदाहरण के लिए, आईएसआईएल, एक समूह जिसने बहुत सारे आतंकवादी हमले किए हैं और कई लोगों को मार डाला है। हालांकि, मुझे नहीं लगता कि वे सभी मुसलमानों का प्रतिनिधित्व करते हैं और मुझे निश्चित रूप से नहीं लगता कि शांतिपूर्ण मुसलमान भी मौजूद नहीं हो सकते।"
counterspeech,इस्लाम एक शांतिपूर्ण धर्म नहीं है।,"यह दावा करने के लिए कि इस्लाम शांतिपूर्ण नहीं है, नींव के बिना है। कुरान के अनुसार, इस्लाम एक शांतिपूर्ण धर्म है। यदि आप समझना चाहते हैं कि वास्तव में दुनिया के साथ क्या हो रहा है, तो आपको कुरान का अध्ययन करना चाहिए, न कि टोंटी अभद्र भाषा।"
counterspeech,इस्लाम एक शांतिपूर्ण धर्म नहीं है।,"मुसलमान शांतिपूर्ण हैं, लेकिन यह समझ में आता है कि वे तब नाराज महसूस करते हैं जब उन पर उन लोगों द्वारा हमला किया जाता है जो सिर्फ उनके विश्वासों के लिए उनके साथ भेदभाव करने की कोशिश कर रहे हैं।"
counterspeech,सभ्य यूरोप में मुसलमानों का कोई स्थान नहीं है,"लोगों के एक विशिष्ट समूह को ""सभ्यता"" से जोड़ना गलत है। यूरोप के लिए वास्तविक समस्या विभाजन की यह संस्कृति है, न कि विभिन्न धार्मिक मान्यताओं वाले लोगों को शामिल करना।"
counterspeech,एक मुस्लिम हमारे देश में एक बाहरी व्यक्ति है,"ऐसे मुसलमान हैं जो हमारे देश में कई वर्षों से और कई पीढ़ियों से रहते हैं। उनके पास अधिकार और जिम्मेदारियां हैं, जैसा कि अन्य सभी नागरिक करते हैं।"
counterspeech,सभ्य यूरोप में मुसलमानों का कोई स्थान नहीं है।,एक यूरोपीय देश आंशिक रूप से एक मुस्लिम देश भी है। अन्यथा चीजों की वास्तविक स्थिति को अनदेखा करना और पूर्वाग्रहित होना है।
counterspeech,सभ्य यूरोप में मुसलमानों का कोई स्थान नहीं है।,मुसलमान पश्चिमी समाज का एक हिस्सा हैं। वे यूरोपीय संघ का एक हिस्सा हैं।
counterspeech,मुसलमान सिर्फ बीमार हैं। वे पश्चिमी संस्कृति में रुचि नहीं रखते हैं।,"मैं कई मुसलमानों को नहीं जानता, लेकिन मुझे नहीं लगता कि वे सिर्फ अपने विश्वास के कारण बीमार हैं। इस्लाम शांति का धर्म है, मुसलमानों को इसके कारण भेदभाव करने का कोई कारण नहीं है।"
counterspeech,मेरे विश्वास ने मुझे सिखाया है कि मुसलमानों को समाप्त करने के लिए सभी के लिए सबसे अच्छा होगा: वे हमें भगाना चाहते हैं।,"मुसलमानों के बारे में आपने जो बयान दिया, वह सिर्फ डर है। अधिकांश मुस्लिम शांतिपूर्ण और उचित लोग हैं।"
counterspeech,मुसलमान सभी पश्चिमी सभ्यता के खिलाफ हैं।,यह सच नहीं है कि सभी मुसलमान पश्चिमी सभ्यता के खिलाफ हैं। इस्लाम कई अलग -अलग समूहों के लिए जीवन का एक तरीका है। हमें ऐसे धर्म से संबंधित लोगों का विरोध क्यों करना चाहिए जो कई लोगों का हिस्सा होने का आनंद लेते हैं?
counterspeech,इस्लाम एक प्रतिशोधी धर्म है और नफरत को बढ़ावा देता है।,"कुरान ""अपने दुश्मनों से प्यार"" करने के लिए कहता है, और उनसे नफरत नहीं करने के लिए। क्या आप उस बिट को छोड़ देते हैं?"
counterspeech,हमें यह नहीं भूलना चाहिए कि इस्लाम एक घृणित धर्म है। यह दुनिया में शांति लाने वाला नहीं है।,इस्लाम का मुख्य उद्देश्य लोगों को एकजुट करना और अन्याय और संघर्ष से विभाजित दुनिया में शांति और सद्भाव को बढ़ावा देना है।
counterspeech,मुसलमान सिर्फ बच्चे के मोलेस्टर और समलैंगिकों का एक समूह हैं। इस्लाम हिंसा का तरीका है।,"इस्लाम एक ऐसा धर्म है जो शांति को बढ़ावा देता है। यदि दुनिया को एक विश्वास की आवश्यकता थी जो हिंसा को फैला रहा था, तो नस्लवाद वह विश्वास है।"
counterspeech,मुसलमान आतंकवादी हैं।,किसी भी धर्म के लोग आतंकवादी हो सकते हैं।
counterspeech,कई यूरोपीय देशों में मुसलमान एक समस्या है। वे यूरोपीय समाज के संतुलन को बाधित कर रहे हैं।,"यह विचार कि मुसलमान यूरोप में एक समस्या है, बस स्थापित नहीं है। मैं आपको याद दिलाता हूं कि मानवाधिकारों पर यूरोपीय सम्मेलन सभी को धर्म की स्वतंत्रता की गारंटी देता है।"
counterspeech,"मुसलमान 9/11 के पीछे हैं, इस्लाम को दोष देना है।","यह सभी मुसलमानों के खिलाफ एक टिप्पणी है। उन पर उन हमलों के पीछे होने का आरोप है, फिर भी वे हिंसक विचारधाराओं के प्रभाव में लोगों के कारण हुए, जो इस्लाम का विचलन हैं, न कि इस्लाम में।"
counterspeech,सभी मुसलमान हिंसक हैं और वे 9/11 के लिए जिम्मेदार हैं।,यहाँ सवाल यह है कि क्या इस्लाम लोगों के एक छोटे से अल्पसंख्यक द्वारा किए गए हमलों के लिए जिम्मेदार है? जिम्मेदारी केवल उन लोगों पर होनी चाहिए जो कानून तोड़ते हैं।
counterspeech,इस्लाम कुल घोटाला है।,आप किसी धर्म के बारे में कच्चे और अर्थहीन के रूप में कुछ कैसे कह सकते हैं? क्या यह सिर्फ एक व्यक्तिगत विश्वास नहीं है कि सभी को प्रोफेसर का अधिकार होना चाहिए?
counterspeech,इस्लाम ने समाज से महिलाओं पर प्रतिबंध लगा दिया: यह शांति का धर्म नहीं है!,यह मुसलमानों पर कुरान की शिक्षाओं पर खरा उतरने के लिए अवलंबी है: और इसमें समाज से महिलाओं पर प्रतिबंध लगाना शामिल नहीं है।
counterspeech,इस्लाम ने समाज से महिलाओं पर प्रतिबंध लगा दिया: यह शांति का धर्म नहीं है!,"महिलाओं की स्थिति संस्कृति के बारे में अधिक है, क्योंकि यह कुरान के बारे में है।"
counterspeech,यदि मुसलमान ब्रिटेन में एक बड़ा समूह बन जाते हैं तो हम सभी खतरे में पड़ जाते।,"यहां तक ​​कि अगर हमने मुस्लिम समुदाय को बढ़ने के लिए रोक दिया, तो मुस्लिम विरोधी पूर्वाग्रह का स्तर बढ़ता रहेगा। हमें इसके बजाय एक सामंजस्यपूर्ण जीवन की दिशा में काम करना चाहिए।"
counterspeech,इस्लाम दुनिया भर में एक कैंसर फैलाने वाला कैंसर है।,"कुरान एक ऐसी किताब है जो अपने पड़ोसी से खुद से प्यार करती है। यह एक सहिष्णु धर्म भी है और कोई सबूत नहीं है कि यह कैंसर के समान है, आपको ऐसा क्यों लगता है?"
counterspeech,मुसलमानों का यहां स्वागत नहीं है। वे हमारी तरह नहीं हैं और हम उन्हें नहीं चाहते हैं।,"शायद आप अपने जीवन में कुछ मुसलमानों से मिले हैं, लेकिन वे आपके और ब्रिटिशों से बहुत अलग नहीं हैं जो हमारे देश में रहते हैं।"
counterspeech,इस्लाम और गैर-मुस्लिम असंगत हैं। उनका एक दूसरे से कोई लेना -देना नहीं है।,"मुझे समझ नहीं आ रहा है कि मानवता की विविधता को प्यार और सम्मान के बहुत ही बुनियादी मानवीय मूल्यों के साथ विरोधाभास में कैसे कहा जा सकता है, जिसके लिए हम प्रयास कर रहे हैं।"
counterspeech,मुसलमान सिर्फ अपराधियों का एक समूह हैं।,सभी मुसलमान अपराधी नहीं हैं। मुसलमानों का भारी बहुमत शांतिपूर्ण लोग हैं जो अपने विश्वास को गंभीरता से लेते हैं।
counterspeech,सभ्य यूरोप में इस्लाम का कोई स्थान नहीं है,"इस्लाम हमेशा यूरोप का एक हिस्सा रहा है, यह सिर्फ समावेश का विचार है जो हमारे समाज का हिस्सा नहीं रहा है।"
counterspeech,"इस्लाम यूरोपीय जाति पर एक बीमारी और एक कैंसर है, और इसे हटाया जाना चाहिए।","आधुनिक दुनिया में हमारे पास स्वतंत्र इच्छा है, और स्वतंत्र इच्छा हमारी स्वतंत्रता का वास्तविक निर्माता है। एक रिलेशन को समाप्त करने का मतलब होगा कि कई लोगों की स्वतंत्र इच्छा को अनदेखा करना।"
counterspeech,कुरान शांति के बारे में नहीं है। यह काफिरों को मारने के बारे में है।,"मुसलमान शांतिपूर्ण हैं। कुरान काफिरों को मारने के बारे में बात नहीं करता है, ऐसा क्यों करेगा?"
counterspeech,"सभ्य समाज में मुसलमानों का कोई स्थान नहीं है, और इसके लिए जहरीला है।","मुसलमान हमारे देश में बाहरी नहीं हैं, वे समाज का एक बहुत महत्वपूर्ण हिस्सा हैं। मैं नहीं देखता कि वे इसके लिए 'जहरीले' कैसे हो सकते हैं।"
counterspeech,यदि इस्लाम एक वैश्विक धर्म बन जाता तो वह ईसाई धर्म की जगह लेता।,"क्या हम यह विश्वास कर रहे हैं कि सिर्फ इसलिए कि कुछ जमीन हासिल कर रहा है, यह कहीं और मौजूद है?"
counterspeech,"हमें इस्लाम में विश्वास करने के लिए लोगों पर प्रतिबंध लगाने का अधिकार होना चाहिए, वे पाखंडी लोगों का एक समूह हैं।","मुझे यकीन नहीं है कि मैं उन लोगों के लिए लोगों को प्रतिबंधित करने के विचार को समझता हूं, जिन पर वे विश्वास करते हैं, दुनिया में हम सभी अलग -अलग हैं और हम सभी को अपने स्वयं के विश्वासों का अधिकार है।"
counterspeech,"हमें इस्लाम में विश्वास करने के लिए लोगों पर प्रतिबंध लगाने का अधिकार होना चाहिए, वे पाखंडी लोगों का एक समूह हैं।","उन लोगों पर प्रतिबंध लगाने की बात क्या है जिनसे आप असहमत हैं, इसके अलावा झूठे विश्वास में रहने के अलावा जो दुनिया आप की तरह सोचती है?"
