prefix,input_text,target_text
counterspeech,@ArjunSi78048480 अबे सालो अपने कोई दलाल कभी कुछ बड़वा कहते रहोगे तो फिर साला जीत पाओगे तुम लोग जो है हैं अपनी इंसान को कभी गलत गलत कहते रहते हैं शर्म कर लो शर्म थोड़ी सी अपने समाज को इसलिए वक्त देता हूं समझ गए,"महोदय, मैं आपकी राय से सहमत हूं लेकिन इसे व्यक्त करने का तरीका न केवल मुद्दे की गंभीरता को दूर करता है बल्कि नफरत भी पैदा करता है। उम्मीद है आप समझ गए होंगे।"
counterspeech,@zishanAliRJD @yadavtejashwi @sardanarohit कोरोना पॉजिटिव था उसको अपने गाव कुरूक्षेत्र ले जाया गया और डॉ मोहम्मद शहाबुद्दीन साहब नेगेटिव थे तो उनको दिल्ली का कब्रिस्तान वो भी दिल्ली @ArvindKejriwal Govt और प्रशासन ने अपने मर्ज़ी से दिया? कितना मुश्किल है इस मुल्क में मुसलमान होना😥  #JusticeForShahabuddin,"आपके शब्द समाज में विभिन्न धर्मों के बीच दरार पैदा कर सकते हैं। जातक को ठेस पहुँचा सकता है, कट्टरता बढ़ा सकता है।"
counterspeech,@zishanAliRJD @yadavtejashwi @sardanarohit कोरोना पॉजिटिव था उसको अपने गाव कुरूक्षेत्र ले जाया गया और डॉ मोहम्मद शहाबुद्दीन साहब नेगेटिव थे तो उनको दिल्ली का कब्रिस्तान वो भी दिल्ली @ArvindKejriwal Govt और प्रशासन ने अपने मर्ज़ी से दिया? कितना मुश्किल है इस मुल्क में मुसलमान होना😥  #JusticeForShahabuddin,जब कोई तनाव मौजूद न हो तो धर्मों के बीच अनावश्यक तनाव पैदा करने की कोशिश नहीं करनी चाहिए। राय व्यक्त करने के बेहतर तरीके खोजें।
counterspeech,@RahulGandhi काहे का शर्मिंदा हैं बे जितने भी देश हित के काम हुये है तुम लोगो ने उसका विरोध किया ओर जनता को भडकाया हैं बे साला चुनोती से तो सरकार निपटती पर तुम जेसे चूतियो से हमे निपटना पड्ता हैं,मीडिया एक उदार राष्ट्र की रीढ़ है। पत्रकारों को धमकाना और बदनाम करना अभिव्यक्ति की स्वतंत्रता की भावना को खतरे में डाल सकता है।
counterspeech,@RahulGandhi काहे का शर्मिंदा हैं बे जितने भी देश हित के काम हुये है तुम लोगो ने उसका विरोध किया ओर जनता को भडकाया हैं बे साला चुनोती से तो सरकार निपटती पर तुम जेसे चूतियो से हमे निपटना पड्ता हैं,"हर किसी को पॉलिसी के बारे में अपनी राय रखने का अधिकार है। यदि यह आपके साथ मेल नहीं खाता है, तो आप उनका दुरुपयोग नहीं कर सकते। तथ्यों के साथ सार्थक तरीके से अपनी राय व्यक्त करने का प्रयास करें।"
counterspeech,"यह वीडियो कहां का है इसकी ठोस जानकारी नहीं है फिर भी यह वीडियो देख कर दिल दहल जाता है
B.j.p. विधायक अनिल उपाध्याय की इस हरकत पर क्या कहेगे मोदी जी,
 इस video को इतना वायरल करो की ये  पूरा हिन्दुस्तान देख सके..दलित पिछड़े अलीशान कार में नहीं घूम नहीं सकते हैं",मुझे समझ नहीं आ रहा कि आपने अचानक दलितों के बारे में भला बुरा क्यों कहा। वे भी इंसान हैं और समाज का हिस्सा हैं।
counterspeech,"यह वीडियो कहां का है इसकी ठोस जानकारी नहीं है फिर भी यह वीडियो देख कर दिल दहल जाता है
B.j.p. विधायक अनिल उपाध्याय की इस हरकत पर क्या कहेगे मोदी जी,
 इस video को इतना वायरल करो की ये  पूरा हिन्दुस्तान देख सके..दलित पिछड़े अलीशान कार में नहीं घूम नहीं सकते हैं",हमें हर समुदाय के लोगों का सम्मान करना चाहिए। हमें किसी भी समुदाय के बारे में बुरा नहीं बोलना चाहिए।
counterspeech,"Desh ke gaddar 

महाराष्ट में समाजवादी पार्टी नेता अबू आजमी के समर्थन में पाकिस्तान जिंदाबाद के नारे लगार रहे है....!!

वडाळा स्टेशन मुंबई@yadavakhilesh इस पर कोई टिप्पणी?","सर, कृपया एक बार अपनी पोस्ट को पढ़ें। यह बहुत से लोगों की हिंसा और मौत का कारण बन सकता है। यदि आप एक शांतिपूर्ण समाज चाहते हैं, तो इसी तरह के विचारों का प्रसार करें।"
counterspeech,"Desh ke gaddar 

महाराष्ट में समाजवादी पार्टी नेता अबू आजमी के समर्थन में पाकिस्तान जिंदाबाद के नारे लगार रहे है....!!

वडाळा स्टेशन मुंबई@yadavakhilesh इस पर कोई टिप्पणी?","कृपया गलत जानकारी ना फैलाएं। कृपया सुनिश्चित करें कि आप ऑनलाइन सामान डालने से पहले तथ्यों की जांच कर लें। यदि आप बिना संदर्भ के इस तरह की झूठी खबरें फैलाते हैं, तो आप अपनी पोस्ट में उस व्यक्ति से मिलते जुलते हैं।"
counterspeech,"@anuragkashyap72 साले चरसी चुप कर औऱ G बचा कहीँ तीर उधर ना घुस जाये।
वैसे एक संदेह अब हो रहा है शाहीनबाग में शेरनी का भटूरा फुलाने मैं कहीँ तेरी ही टांग का कारनामा तो नहीं",कृपया ऐसे बयान देना बंद करें। यह हिंसा का कारण बन सकता है और अच्छे से ज्यादा नुकसान कर सकता है।
counterspeech,"@anuragkashyap72 साले चरसी चुप कर औऱ G बचा कहीँ तीर उधर ना घुस जाये।
वैसे एक संदेह अब हो रहा है शाहीनबाग में शेरनी का भटूरा फुलाने मैं कहीँ तेरी ही टांग का कारनामा तो नहीं",किसी को डराने और परेशान करने के अकल्पनीय परिणाम हो सकते हैं। इससे समाज में दुश्मनी पैदा करने की क्षमता है।
counterspeech,"टाइम्स नाऊ चैनल कुछ दिन से देश में धर्मांतरण पर स्पेशल प्रोग्राम दिखा रहा है। उसमें यह बात सामने आई है आंध्र प्रदेश में ईसाई आबादी 25 प्रतिशत के ऊपर हो चुकी है। जबकि काग़ज़ों में ये सिर्फ़ 2.5 प्रतिशत हैं। यही हाल पूरे देश में है।

#StopConversionKilling","न्यूज़ चैनल्स सही और निष्पक्ष होकर खबरें बताने के लिए लाये गए थे लेकिन ऐसा होता नहीं दिख रहा है, हर न्यूज़ चैनल किसी ना किसी पार्टी को बिका हुआ है और वह दूसरी पार्टियों को टारगेट करते हैं, ऐसी मीडिया से अच्छा है की मीडिया हो ही ना।"
counterspeech,"टाइम्स नाऊ चैनल कुछ दिन से देश में धर्मांतरण पर स्पेशल प्रोग्राम दिखा रहा है। उसमें यह बात सामने आई है आंध्र प्रदेश में ईसाई आबादी 25 प्रतिशत के ऊपर हो चुकी है। जबकि काग़ज़ों में ये सिर्फ़ 2.5 प्रतिशत हैं। यही हाल पूरे देश में है।

#StopConversionKilling","आपकी ऐसी सोच पे आपको शर्म आनी चाहिए, आबादी का प्रतिशत कुछ भी हो अलग अलग धर्मों का, है तो सब भारतीय ही ना, ये महत्वपूर्ण है, हमे साथ मिलकर इस देश को आगे लेकर जाना है।"
counterspeech,"#आजादी_के_बाद देश के इंग्लिश स्कूलों में प्रत्यक्ष अप्रत्यक्ष रूप से छात्रो का ब्रेन वाश करने की मुहिम चलाई जा रही है । अधिकांश स्कूलो में हिंदी में अनौपचारिक बातचीत करने पर ,हाथ में मेहँदी लगाने जैसे विशुद्ध भारतीय परम्परा पर दण्ड देने की व्यवस्था है
#StopConversionKilling","ऐसे स्कूली छात्रों का ब्रेन वाश करना सही नहीं है, वह ना सिर्फ विषय का ज्ञान लेने जाते हैं बल्कि तौर तरीके भी सीखने जाते हैं, तो यह बिलकुल गलत है और हमे इसका विरोध अवश्य करना चाहिए।"
counterspeech,"#आजादी_के_बाद देश के इंग्लिश स्कूलों में प्रत्यक्ष अप्रत्यक्ष रूप से छात्रो का ब्रेन वाश करने की मुहिम चलाई जा रही है । अधिकांश स्कूलो में हिंदी में अनौपचारिक बातचीत करने पर ,हाथ में मेहँदी लगाने जैसे विशुद्ध भारतीय परम्परा पर दण्ड देने की व्यवस्था है
#StopConversionKilling","शिक्षा और संस्कार अपनी अपनी जगह है, अंग्रेजी सीखना सही है लेकिन अपनी मातृभाषा का भी ज्ञात होना चाहिए, शिक्षकों का यह बर्ताव बिलकुल भी बर्दाश्त नहीं किया जाना चाहिए।"
counterspeech,@silpashinde @sushant_says तेरे जैसी कूत्ती कमीनी मैने आज तक नहीं देखी।,महिलाओं के प्रति ये टिप्पणियां आपके द्वारा टिप्पणी में वर्णित घृणित और हानिकारक व्यक्ति के साथ आपके द्वारा साझा की जाने वाली निकटता को दर्शाती हैं।
counterspeech,@silpashinde @sushant_says तेरे जैसी कूत्ती कमीनी मैने आज तक नहीं देखी।,"इस देश की दुश्मन ये महिलाएं नहीं हैं, बल्कि वे लोग हैं जो उनका सम्मान नहीं करते और उनके बारे में इस तरह के अपमानजनक और अपमानजनक तरीके से लिखते हैं। कृपया पहले अपना पाठ पढ़ें और फिर से निर्णय लें।"
counterspeech,"हम बाजपाई की सिद्धान्त वादी भाजपा के फैन हुआ करते थे एक जमाने मे ,
पर आज भाजपा बलात्कारी ,खूनी ,तड़ीपार जैसे गुंडे नेताओ से भरी पड़ी है ..!!

*माननीय वाजपयी जी की भतीजी ने आखिरकार तोड़ी चुप्पी | जानिए क्या कहा*👇👇👇",हमें पिछले नेताओं का अनादर नहीं करना चाहिए। उन्हें हमारे द्वारा चुना गया और उन्होंने देश की भलाई के लिए बहुत कुछ किया।
counterspeech,"हम बाजपाई की सिद्धान्त वादी भाजपा के फैन हुआ करते थे एक जमाने मे ,
पर आज भाजपा बलात्कारी ,खूनी ,तड़ीपार जैसे गुंडे नेताओ से भरी पड़ी है ..!!

*माननीय वाजपयी जी की भतीजी ने आखिरकार तोड़ी चुप्पी | जानिए क्या कहा*👇👇👇","इस तरह के शब्दों से आप अपनी बात कहने वाले को भी ठेस पहुंचा रहे हैं। यदि आपके कुछ विचार हैं, तो उन्हें लोगों के सामने व्यक्त करने के बेहतर तरीके खोजें।"
counterspeech,@iStormbreaker_ अब ये पाकिस्तानी कुतिया भी बोलने लगी देखने मे एकदम पक्का आवारा और बेस्या छक्का लग रही है,किसी को वेश्या कहने से वह वेश्या नहीं हो जाएगी। लेकिन आपके बुरे शब्दों के कारण कोई भी आपका सम्मान नहीं करेगा।
counterspeech,@iStormbreaker_ अब ये पाकिस्तानी कुतिया भी बोलने लगी देखने मे एकदम पक्का आवारा और बेस्या छक्का लग रही है,अगर आप सोशल मीडिया पर लोगों को गालियां देते रहेंगे तो आपकी प्रोफाइल जल्द ही ब्लॉक कर दी जाएगी।
counterspeech,"@AMISHDEVGAN इस हरामी की सदस्यता रद्द होनी ही चाहिए ... bsdka टिकट ब्लैक करता था उसकी औकात उतनी ही थी ... कृपया इस कमीने के खिलाफ आवाज उठाये ... 

आप पार्टी थर्ड क्लास पार्टी",किसी के गलत कर्मों की सजा समान राजनीतिक दल या समान सांस्कृतिक पहचान वाले लोगों को देना अनुचित है। यह और भी बुरा होगा और तनाव बढ़ाएगा।
counterspeech,"@AMISHDEVGAN इस हरामी की सदस्यता रद्द होनी ही चाहिए ... bsdka टिकट ब्लैक करता था उसकी औकात उतनी ही थी ... कृपया इस कमीने के खिलाफ आवाज उठाये ... 

आप पार्टी थर्ड क्लास पार्टी","सिर्फ इसलिए कि आप किसी पार्टी को पसंद नहीं करते, उसे थर्ड क्लास मत कहिए। इससे लोगों के बीच नफरत और हिंसा हो सकती है और इसलिए सावधान रहना चाहिए।"
counterspeech,"@priyankagandhi मै एक कुत्ता पालकर उसका नाम शेरू गांधी रख देता हूं।
वो कांग्रेस का महासचिव तो नही पर प्रदेश अध्यक्ष तो बन ही जायेगा😂😂😂",कृपया दूसरों का सम्मान करें। उनके साथ शालीनता से पेश आएं। आप उनके साथ इस तरह का व्यवहार करके उनका अपमान भी कर रहे हैं जो आपको उनसे अलग नहीं बनाता है।
counterspeech,"@priyankagandhi मै एक कुत्ता पालकर उसका नाम शेरू गांधी रख देता हूं।
वो कांग्रेस का महासचिव तो नही पर प्रदेश अध्यक्ष तो बन ही जायेगा😂😂😂",कृपया सोचें कि इससे नफरत और हिंसा के अलावा आपको क्या हासिल होगा? हमें इंसान का अपमान नहीं करना चाहिए। उन्होंने देश के लिए बहुत कुछ किया है और हमें यह नहीं भूलना चाहिए।
counterspeech,"केंद्र सरकार और सुप्रीमकोर्ट अभिव्यक्ति की आज़ादी की सीमा तय करे..

हम रोज रोज अपने आराध्य पर गंदी शब्दावली बर्दास्त नही करेंगे😡

हम पुरा पाषाण काल मे नही जी रहे,😡
हम भी प्रतिकार स्वरूप उनकी माँ बहन एक कर देंगे. 
रndtv जैसे फिर चाहे जितना चिल्लाओ हमारे 62 से
#हीरखान_पे_NSA_लगाओ",प मीडिया को दबाने की कोशिश कर रहे हैं। यह लोकतंत्र के स्तंभों में से एक है।
counterspeech,"केंद्र सरकार और सुप्रीमकोर्ट अभिव्यक्ति की आज़ादी की सीमा तय करे..

हम रोज रोज अपने आराध्य पर गंदी शब्दावली बर्दास्त नही करेंगे😡

हम पुरा पाषाण काल मे नही जी रहे,😡
हम भी प्रतिकार स्वरूप उनकी माँ बहन एक कर देंगे. 
रndtv जैसे फिर चाहे जितना चिल्लाओ हमारे 62 से
#हीरखान_पे_NSA_लगाओ",मीडिया एक उदार राष्ट्र की रीढ़ है। पत्रकारों को धमकाना और बदनाम करना अभिव्यक्ति की स्वतंत्रता की भावना को खतरे में डाल सकता है।
counterspeech,@drharshvardhan @HemantSorenJMM @PMOIndia मंत्री जी जिस के बँधुआ मज़दूर है उसी ने तो पूरे देश #कोरोनोवायरस फैला कर भारत को मरघट बनाया है #Oxygen #OxygenCylinder #COVID19 #Covid #CovidVaccine #COVIDVaccination https://t.co/YY7YkM7Kuy,"कोरोना वायरस पूरी दुनिया में फैली एक सार्वजनिक स्वास्थ्य समस्या है। यह हमारे देश में भी फैला हुआ है, लेकिन इसके लिए किसी मंत्री को दोष देना ठीक नहीं है।"
counterspeech,@drharshvardhan @HemantSorenJMM @PMOIndia मंत्री जी जिस के बँधुआ मज़दूर है उसी ने तो पूरे देश #कोरोनोवायरस फैला कर भारत को मरघट बनाया है #Oxygen #OxygenCylinder #COVID19 #Covid #CovidVaccine #COVIDVaccination https://t.co/YY7YkM7Kuy,"हमें समझ और सहयोग की जरूरत है, हमें इस महामारी के लिए किसी को दोष नहीं देना चाहिए।"
counterspeech,"अब वोह दिन दुर नही,🙄

जब हमको ये सुनने को मिलेगा ""मुंबई की ज़मीन जायदाद पर पेहला हक रोहोंगिया मुसलमानों और बाँग्लादेशी घुसपैठियो का""🤔","सभी मुसलमान आतंकवादी नहीं होते। आपको समझना चाहिए कि धार्मिक अतिवाद एक दोष है जिसे दूर किया जाना चाहिए। हालाँकि, आपके शब्द नफरत को भड़का रहे हैं।"
counterspeech,"अब वोह दिन दुर नही,🙄

जब हमको ये सुनने को मिलेगा ""मुंबई की ज़मीन जायदाद पर पेहला हक रोहोंगिया मुसलमानों और बाँग्लादेशी घुसपैठियो का""🤔","खबरें जनता से चलती हैं न कि तुम्हारी गालियों और तुम्हारे गंदे विचारों से। आपकी सोच सिर्फ मुसलमानों में रोष फैलाकर माहौल खराब करने वाली है। भले ही कुछ लोगों ने इसे कहा हो, इसे सामान्य न करें।"
counterspeech,गज़ब है गोदी मीडिया #रोजगार_नही_तो_सरकार_नही #किसानो_पर_FIR_मत_करो #कृषि_कानून_रद्द_करने_पड़ेंगे #ResignHarshvardhan #नींद_से_जागो_अमित_शाह_जी #FarmersProtest #ExitModi #ResignPMmodi #किसानों_का_मोदी_को_धोबीपटका #didi_o_didi https://t.co/xQpIR05461,एक उदार राष्ट्र की रीढ़ उसका मीडिया है। पत्रकारों को धमकाना और बदनाम करना स्वतंत्र अभिव्यक्ति के लोकाचार को ही खतरे में डालता है।
counterspeech,गज़ब है गोदी मीडिया #रोजगार_नही_तो_सरकार_नही #किसानो_पर_FIR_मत_करो #कृषि_कानून_रद्द_करने_पड़ेंगे #ResignHarshvardhan #नींद_से_जागो_अमित_शाह_जी #FarmersProtest #ExitModi #ResignPMmodi #किसानों_का_मोदी_को_धोबीपटका #didi_o_didi https://t.co/xQpIR05461,मीडिया को पक्षपाती कहना देश के लिए खतरनाक है। वे कभी आपकी राय से सहमत हो सकते हैं और कभी नहीं। अगर आपको मीडिया के तथ्य पसंद नहीं हैं तो सभी तथ्यों को सामने रखें लेकिन कृपया इस तरह के बयान देने से बचें।
counterspeech,"RT @_Pb_swain_: इस समय मोदीजी बहुत शांत है,

कहीं ये शांति जनसंख्या नियंत्रण कानून के पहले वाली शांति तो नहीं..🤔😂😂",ऑनलाइन गलत जानकारी न फैलाएं। नीतियां बनाने में बहुत मेहनत लगती है और उसके पीछे भी बहुत सोच-विचार करना पड़ता है। इसका सम्मान करने का प्रयास करें।
counterspeech,"RT @_Pb_swain_: इस समय मोदीजी बहुत शांत है,

कहीं ये शांति जनसंख्या नियंत्रण कानून के पहले वाली शांति तो नहीं..🤔😂😂",जनसंख्या वृद्धि बहुत अधिक होने के कारण ऐसे कानून बनाना आवश्यक है। लेकिन यह समझ लें कि यह किसी एक का निर्णय नहीं है बल्कि अधिकांश निर्वाचित प्रतिनिधियों का निर्णय है।
counterspeech,हिन्दुओं को नपुंसक बनाने के लिए उनके बिरयानी में दवाई मिलता था कोयंबटूर,कृपया गलत जानकारी ना फैलाएं। कृपया सुनिश्चित करें कि आप ऑनलाइन सामान डालने से पहले तथ्यों की जांच कर लें।
counterspeech,हिन्दुओं को नपुंसक बनाने के लिए उनके बिरयानी में दवाई मिलता था कोयंबटूर,कृपया ऐसे झूठे आरोप लगाने से बचें जिससे लोगों की धार्मिक भावनाओं को गहरी ठेस पहुंचे।
counterspeech,@komalmeena0403 इन सबके अलावा एक चीज है जो आपके बस की बात नही  चाहे आप झूठ बोले या रोना सीख लिया हो पर आप फेकू चौकीदार चोर जीतना ह #रामी नही बन सकती ये हिटलर की नाजायज औलाद है 😀😃😄😃,"आपने जो कहा वह पूरी तरह गलत और घिनौना है, लोगों को अपशब्दों से गाली देना सही नहीं है और यह उस व्यक्ति के लिए हानिकारक भी है।"
counterspeech,@komalmeena0403 इन सबके अलावा एक चीज है जो आपके बस की बात नही  चाहे आप झूठ बोले या रोना सीख लिया हो पर आप फेकू चौकीदार चोर जीतना ह #रामी नही बन सकती ये हिटलर की नाजायज औलाद है 😀😃😄😃,"इस तरह के शब्दों का इस्तेमाल किसी के लिए भी सही नहीं है। अगर कोई आपसे अलग राय रखता है, तो आप किसी का अपमान करने का अधिकार अर्जित नहीं करते हैं। किसी को कमीना कहना ही आपकी मानसिकता को दर्शाता है।"
counterspeech,@iSinghApurva मादर जात है साला हराम खोर,अभद्र शब्दों का प्रयोग विरोध का सही तरीका नहीं है। कृपया शांत हो जाएं और ठीक से बोलें। नहीं तो आपकी बातें हिंसा का कारण बन सकती हैं।
counterspeech,@iSinghApurva मादर जात है साला हराम खोर,मुझे आशा है कि आप अधिक सकारात्मक और सहायक होंगे ताकि लोग आपके विचारों और विचारों को महत्व दें।
counterspeech,"84 लाख योनियों में भटकने के बाद वोट डालने का अधिकार मिलता हैं,,

कृपया इसे 👉🏻सुतिया राहुल गांधी को देकर व्यर्थ न करें !😂😂","राहुल गाँधी भी एक राष्ट्रीय पार्टी के अध्यक्ष हैं, कृपया आदर से सम्बोधित करें, और जनता को अपना काम करने दें अन्यथा आपका अकाउंट निष्क्रिय हो जायेगा, फिर आप कुछ नहीं कर पाएंगे।"
counterspeech,"84 लाख योनियों में भटकने के बाद वोट डालने का अधिकार मिलता हैं,,

कृपया इसे 👉🏻सुतिया राहुल गांधी को देकर व्यर्थ न करें !😂😂","अनुरोध है की किसी के वोट को बदलने की कोशिश ना करें, अपना अपना वोट डालें और नटेक्सों का इंतज़ार करें, सबकी स्वतंत्रा का सम्मान करें।"
counterspeech,"जिस तरीके से इंडियन आर्मी आगे बढ़ रही है 

वो देखकर लगता है की BJP और दस साल रही तो चीन का कद नेपाल के बराबर हो जाएगा.....😂😂","हम सभी को अपने देश पर गर्व होना चाहिए, लेकिन दूसरे देशों की अवज्ञा करना सही नहीं है।"
counterspeech,"जिस तरीके से इंडियन आर्मी आगे बढ़ रही है 

वो देखकर लगता है की BJP और दस साल रही तो चीन का कद नेपाल के बराबर हो जाएगा.....😂😂",मैं आपसे सहमत हूं कि भारतीय सेना बेहतरीन काम कर रही है। लेकिन हमें दूसरे देश का मजाक नहीं उड़ाना चाहिए मेरे दोस्त।
counterspeech,"खून का रंग सबका लाल होता हैं,
हिंदू मरे तो सब मौन मुसलमान मरे तो बवाल ऐसा भेदभाव क्यों 🤔❓

#CBIForPalgharLynching","आपका दुख हम समझ सकते हैं, हमे ऐसे पेंचीदा मामलों में सीबीआई की मदद लेनी चाहिए और जल्द से जल्द गुनहगार को पकड़ना चाहिए, उम्मीद करनी चाहिए की सीबीआई निरपेक्ष होकर अपना काम करेगी और सबके साथ इन्साफ होगा।"
counterspeech,"खून का रंग सबका लाल होता हैं,
हिंदू मरे तो सब मौन मुसलमान मरे तो बवाल ऐसा भेदभाव क्यों 🤔❓

#CBIForPalgharLynching","बिलकुल सही बात है भाई, हमारे देश का कानून सबके लिए बराबर होना चाहिए, हिन्दू हो या मुसलमान और अगर ऐसा नहीं है तो यह बिलकुल गलत है और हमे इसके खिलाफ आवाज़ उठानी चाहिए लेकिन सही जगह जाके, ना ही किसी सोशल मीडिया साइट पर।"
counterspeech,"@juniorbachchan भाई तेरी माँ को औक़ात में रख साली हरामी थाली की बात करती है अरे तेरी ये बूढ़ी को जिसने इतनी बड़ी मदद की थी अमर सिंघजी उनके साथ क्या किया था?जो अब भोंक रही है साली हरामी,मक्कार,ग़द्दार,वाहियात,कुत्ती कमीनी!।","कृपया शांत हो जाएँ, हम आपकी भावनाएँ समझ सकते हैं, लेकिन ऐसे पब्लिक प्लेटफार्म पे किसी के लिए ऐसी बातें करना सही नहीं है, इससे सिर्फ घृणा और ईर्ष्या पैदा होती है।"
counterspeech,"@juniorbachchan भाई तेरी माँ को औक़ात में रख साली हरामी थाली की बात करती है अरे तेरी ये बूढ़ी को जिसने इतनी बड़ी मदद की थी अमर सिंघजी उनके साथ क्या किया था?जो अब भोंक रही है साली हरामी,मक्कार,ग़द्दार,वाहियात,कुत्ती कमीनी!।","आपसे अनुरोध है की किसी भी व्यक्ति के विपरीत ऐसे शब्दों का प्रयोग ना करें, वरना आपका अकाउंट हटाया जा सकता है और आपको बैन भी किया जा सकता है।"
counterspeech,"RT @WasiuddinSiddi1: सरफरोशी की तमन्ना अब हमारे दिल में हैं ,
देखना है जोर कितना बाजुए कातिल में हैं ।
इन्कलाब ज़िन्दाबाद 
@WasiuddinSiddi1…","क्रोध और हिंसा का रहस्य हर जगह चल रहा है, इसमें आप भी इसके शिकार न हो जाएं, इससे तो अच्छा ही है।"
counterspeech,"RT @WasiuddinSiddi1: सरफरोशी की तमन्ना अब हमारे दिल में हैं ,
देखना है जोर कितना बाजुए कातिल में हैं ।
इन्कलाब ज़िन्दाबाद 
@WasiuddinSiddi1…",मैं आपसे विनती करता हूं कि आप शांत हो जाएं। दूसरों का सम्मान करें और अपने विचार ठीक से रखें। यह अच्छे से ज्यादा नुकसान करेगा
counterspeech,"राजनीती मे कोई किसी का नही है हर नेता को अपनी चिन्ता रहती है कोई संसद भवन मे बैठना चाहता है कोई विधानसभा मे बैठना चाहता है देश गया तेल लेने मूर्ख तो जनता है जो स्वार्थी नेता के चक्कर मे आपसी सम्बन्ध खराब कर लेते है,","सरकार में लोग हमारे द्वारा चुने जाते हैं और अगर हम उन्हें पसंद नहीं करते हैं, तो हमें उन्हें डांटना चाहिए। वे देश में बेहतर जीवन के लिए अपना जीवन व्यतीत करते हैं। कृपया उनसे नफरत न करें।"
counterspeech,"राजनीती मे कोई किसी का नही है हर नेता को अपनी चिन्ता रहती है कोई संसद भवन मे बैठना चाहता है कोई विधानसभा मे बैठना चाहता है देश गया तेल लेने मूर्ख तो जनता है जो स्वार्थी नेता के चक्कर मे आपसी सम्बन्ध खराब कर लेते है,","महोदय, यदि आपके पास कोई बिंदु है, तो इसे उचित तथ्यों के साथ इस तरह से बताएं कि लोगों का सरकार पर से विश्वास न उठे। इस कथन के जितने अच्छे परिणाम हो सकते हैं उससे कहीं अधिक इसके परिणाम हो सकते हैं।"
counterspeech,"हिन्दू का खून लाल मुसलमान का खून लाल, बताऔ कौन हिंदू कौन मुसलमान कहने वालो सूवर का खून और कुत्ते का खून भी लाल होता है
साला शिया लोग जब सुन्नी का भाई नही बन सकता तो हिन्दू का क्या खाक बनेगा
याद रखना गद्दार और देशद्रोही का रक्त भी लाल होता है
🚩जय श्री राम सभी मित्रों को 🚩 https://t.co/Ht7KPFTkd2",आप लोगों को धर्म के आधार पर बांटने की कोशिश कर रहे हैं। यह सही नहीं है।
counterspeech,"हिन्दू का खून लाल मुसलमान का खून लाल, बताऔ कौन हिंदू कौन मुसलमान कहने वालो सूवर का खून और कुत्ते का खून भी लाल होता है
साला शिया लोग जब सुन्नी का भाई नही बन सकता तो हिन्दू का क्या खाक बनेगा
याद रखना गद्दार और देशद्रोही का रक्त भी लाल होता है
🚩जय श्री राम सभी मित्रों को 🚩 https://t.co/Ht7KPFTkd2","आप न केवल मुसलमानों के प्रति नफरत फैला रहे हैं, बल्कि समाज में अस्थिरता पैदा करने के लिए लोगों को भड़का रहे हैं।"
counterspeech,@PChidambaram_IN @AlziberQuan यह किसान के लिए उतना ही फायदा मंद है जितना कि नोटबंदी थी जितना कि 24 दिन में कोरोना खत्म करने वाली बात थी इसकी नजर कृषि पर पड़ी हुई है किसान की जमीन पर किसान की फसल पर  अंग्रेज के गंदे  खून है भारतीय खून यह सबके अंदर नहीं अंबानी अडानी के पालतू कुत्ते हैं,दूसरों और सरकार का अनादर न करें। सरकार और उनकी नीतियों को पालतू कहने से लोगों का सरकार पर से भरोसा उठ जाएगा।
