prefix,input_text,target_text
counterspeech,মহিলারা কেবল মস্তিষ্ক-মৃত।,"মহিলারা মানুষ, এবং মানুষের সমস্ত গুণাবলী রয়েছে: অনুভূতি, সংস্থা, স্বায়ত্তশাসন। অন্যথায় পরামর্শ দেওয়া তাদের মানবতা অস্বীকার করা।"
counterspeech,আপনার জন্য নারীবাদ কি কখনও করেছে?,"নারীবাদ একটি মানবাধিকার আন্দোলন, এবং এটি সর্বদা লিঙ্গগুলির সমতার পক্ষে দাঁড়িয়েছে।"
counterspeech,নারীবাদীরা রাগান্বিত মহিলা,নারীবাদও পুরুষদের জন্য এবং তাদের স্বার্থের জন্য এবং আমি মনে করি যে এই দুটি ধারণা united ক্যবদ্ধ হওয়ার সময় এসেছে।
counterspeech,আরবদের আমাদের দেশের সাথে কোনও সম্পর্ক নেই। এগুলি কেবল একগুচ্ছ বোকা। তাদের ধর্ম ও সংস্কৃতি আইন দ্বারা নিষিদ্ধ করা উচিত।,এক মুহুর্তের জন্য চিন্তা করুন। আপনি কি চান যে আপনার সন্তানের এমন একটি দেশে বেড়ে উঠুক যেখানে গণতন্ত্র এইরকম আক্রমণে রয়েছে?
counterspeech,এশিয়ানরা মূলত কেবল একগুচ্ছ স্লোব এবং সেগুলি এখানে কীভাবে গৃহীত হয় তা আমি পছন্দ করি না।,এশিয়া থেকে আসা লোকদের মধ্যে আয় এবং শিক্ষার পাশাপাশি ধর্মীয় ও জাতিগত পটভূমিতে বিস্তৃত পরিসীমা রয়েছে। আপনি তাদের সব পছন্দ না করার কারণটি ঠিক কী?
counterspeech,"প্রতিবন্ধী সাবহিউম্যান, এবং অবজ্ঞার এবং উপহাস ছাড়া কিছুই প্রাপ্য।","'সাবহিউম্যান' শব্দটি 'একটি নির্দিষ্ট দেহের ধরণের' বোঝাতে বাধ্য করা হয়েছে, যা আমার মতে, একটি নির্দিষ্ট দেহের ধরণের লোকদের মুখোমুখি গুরুতর সমস্যাগুলি তুচ্ছ করে এবং বরখাস্ত করে।"
counterspeech,প্রতিবন্ধী ব্যক্তিদের তাদের দুর্বলতার কারণে শিক্ষাব্যবস্থা থেকে বাদ দেওয়া উচিত। তারা কখনও তাদের আজীবন লক্ষ্য পূরণ করবে না।,"প্রতিবন্ধী ব্যক্তিরা, অন্তত স্কুল উপস্থিতি, শিক্ষার ব্যয় এবং কর্মসংস্থানের ক্ষেত্রে, এখনও অন্যান্য লোকের তুলনায় খুব কম মনোযোগ পান এবং এ কারণেই অনেকে তাদের জীবনের লক্ষ্য অর্জন করেন না।"
counterspeech,এই সমস্ত অটিস্টিক লোকেরা আমাদের সমাজকে বিপন্ন করছে।,আমি অটিস্টিক মানুষের বিরুদ্ধে বৈষম্যের ক্ষেত্রে হ্রাস দেখতে চাই। তারা কোনও বিপদ নয়।
counterspeech,মানসিকভাবে অক্ষম লোকেরা চোদা হয়। তারা মস্তিষ্কের চোটে ভুগছে এবং কর্মক্ষেত্রে কাজ করতে পারে না।,"এমনকি যদি আপনি দয়া করে বলেছিলেন এমন কিছু মানসিকভাবে প্রতিবন্ধী ব্যক্তিদের ""ফাক"" করা হয় তবে আমাদের কমপক্ষে স্বীকার করা উচিত যে তারা মানুষ। দাবি করা যে তারা নয় তাদের প্রাণীর মতো আচরণ করা।"
counterspeech,মানসিকভাবে অক্ষম লোকদের ভোট দেওয়ার অনুমতি দেওয়া উচিত নয়। এগুলি সমাজের বোঝা।,মানুষের ভোট দেওয়ার অধিকার রয়েছে। এটি আমাদের গণতান্ত্রিক ব্যবস্থার অংশ। আমি কাউকে এই অধিকার থেকে সীমাবদ্ধ করতে চাই না।
counterspeech,ইহুদি লোকেরা কেবল তাদের দৌড়ের কারণে বেশিরভাগ সংস্থার শীর্ষ ভূমিকায় প্রদর্শিত হয়।,ইহুদিরা অন্য যে কেউ যেমন করে সেখানে যাওয়ার জন্য কঠোর পরিশ্রম করে এবং তারা এর জন্য বৈষম্যের প্রাপ্য নয়।
counterspeech,"আপনি যদি অন্য সংস্কৃতি থেকে থাকেন, উদাহরণস্বরূপ ইহুদি, আপনি আমাদের দেশে বসবাসের জন্য সাবহিউম্যান এবং অযোগ্য।","বক্তৃতা এবং ধর্মের স্বাধীনতা সহ সংস্কৃতিগুলিতে সাদৃশ্য দেওয়া, আপনাকে এই বিবৃতিটির জন্য সত্যই কিছু প্রমাণ সরবরাহ করতে হবে।"
counterspeech,"সমস্ত ইহুদি তাদের পরিবার দ্বারা অলস, অক্ষম এবং প্রেমহীন।","দুঃখিত, তবে আমি এই ধরণের জিনিসটি কখনও শুনিনি। আমি জানি প্রতিটি ইহুদি ব্যক্তি হ'ল শক্তি এবং বৈশিষ্ট্যযুক্ত ব্যক্তি যা একটি স্টেরিওটাইপযুক্ত 'অলস' ছবির মধ্যে ফিট করে না।"
counterspeech,অর্ধেক মস্তিষ্কযুক্ত যে কেউ বুঝতে পারেন যে হলোকাস্ট কখনও ঘটেনি।,"হলোকাস্ট ঘটেছে। এটি মানব ইতিহাসের একটি দুঃখজনক অধ্যায়, পুরো মস্তিষ্কের সাথে অনেক লোক সাক্ষী।"
counterspeech,ইহুদি লোকেরা ভালবাসতে অক্ষম।,"দেখুন, ইহুদিরা নাৎসি নিপীড়নের অধীনে বাঁচতে (এবং মারা যেতে) বাধ্য হয়েছিল এবং ক্ষুব্ধ বোধ করার সমস্ত অধিকার রয়েছে। তবুও, এর অর্থ এই নয় যে তারা অন্যকে ভালবাসতে অক্ষম, বা তারা ক্ষমা করার ক্ষেত্রে অস্বীকৃত।"
counterspeech,ইহুদী ধর্ম একটি রোগ।,ইহুদিরা অসুস্থ নয়। অন্যান্য ধর্মের মানুষকে গ্রহণ করার ক্ষেত্রে সমস্যা কী?
counterspeech,"ইহুদিদের জনসাধারণের অর্থ দিয়ে ঘুষ দেওয়া যেতে পারে, এটিকে ঘুষ বলা হয়।","যে কেউ, তাদের ধর্ম নির্বিশেষে, যিনি কখনও ঘুষ দেওয়ার চেষ্টা করেছেন তা জানে যে ধরা পড়তে কতটা সহজ, কারণ এটি একটি অপরাধ। ইহুদি লোকেরাও এর ব্যতিক্রম নয়।"
counterspeech,আপনি যদি ইহুদী হন তবে আপনি 9/11 পরিকল্পনার সাথে অবশ্যই জড়িত। এটি সমস্ত জাতি এবং 'আলোকিতকরণ' সম্পর্কে। নির্দোষ প্রমাণিত না হওয়া পর্যন্ত আপনি সকলেই দোষী।,"এমনকি যদি এটি সত্য হয় যে কিছু লোক ষড়যন্ত্র তত্ত্বকে বিশ্বাস করার প্রবণতা বেশি, তবে এটি এখনও সত্য যে আমরা সকলেই জিনিসগুলির বিষয়ে ভাগ করা দৃষ্টিভঙ্গি থেকে উপকৃত হতে পারি। এবং অবশ্যই সত্য প্রমাণে বিশ্বাস করা তা করে।"
counterspeech,ইহুদি লোকেরা খারাপ।,"এটি সত্য নয়। অনেক ইহুদি তাদের চাকরিতে অবিশ্বাস্যভাবে ভাল, প্রায়শই সামাজিক পরিস্থিতিতে দক্ষতা অর্জন করে। তারা অনেক সম্প্রদায়ের মধ্যে দুর্দান্ত। আমি দেখতে পাচ্ছি না যে ইহুদি হওয়া কীভাবে আপনাকে আরও খারাপ মানুষ করে তুলবে।"
counterspeech,সমকামীরা খারাপ কারণ তারা সমাজের সাথে সমকামী বিবাহ চাপিয়ে দিতে পছন্দ করে তাই তাদের নিজস্ব নারীত্বের আকাঙ্ক্ষাকে খুশি করতে।,"আসল সমস্যাটি সমকামী বিবাহ নয়, এটি লোকেরা সমকামী।"
counterspeech,"এটি নতুন স্বাভাবিক। আমরা আমাদের স্কুলগুলিতে এবং আমাদের আশেপাশে সমকামিতা গ্রহণ করি। আমরা এটি আমাদের কর্মক্ষেত্রে এবং আমাদের বাড়িতে গ্রহণ করি। সমস্যাটা কি? কোনও সমস্যা নেই, যদি আমরা কোনও শালীন সমাজে আগ্রহী না হয়।",লোকেরা তাদের ব্যক্তিগত জীবন নির্বিশেষে একে অপরকে গ্রহণ করে। সমস্যাটি বৈষম্যের মধ্যে রয়েছে।
counterspeech,আমি এটিকে ঘৃণা করি যখন সমকামী লোকেরা মনে করে যে তারা কেবল তাদের 'কৌতুক' দিয়ে আমাদের 'উপহাস' করতে পারে।,"সমকামিতা একটি পছন্দ নয়, তবে কুসংস্কার হয়।"
counterspeech,"সমকামীরা সহজাতভাবে মন্দ, আমরা আমাদের সম্প্রদায়ের সমকামী গ্রহণ করতে পারি না।","আমি বলব না যে সমকামীরা অন্তর্নিহিত মন্দ, আপনি যা বলছেন সে সম্পর্কে আপনাকে সাবধানতার সাথে চিন্তা করা উচিত।"
counterspeech,"আমরা হোমোফোব নই, আমরা তাদের আবার স্বাভাবিক হতে সহায়তা করতে চাই।","এটি অন্য ধরণের সমকামী বিরোধী কুসংস্কার, এতে উত্সটি এলজিবিটি এবং মানবাধিকার সম্পর্কে বোঝার অভাব।"
counterspeech,এই ফাগটগুলি মহিলাদের প্রতিনিধিত্ব করার চেষ্টা করছে।,"সুতরাং আপনি কি ভাবেন যে সমস্ত সমকামী মহিলাদের বিরোধী? তারপরে তাদের, বা লেসবিয়ান, বা ট্রান্সজেন্ডার ব্যক্তি, বা কোনও আন্তঃসংশ্লিষ্ট ব্যক্তি, বা কোনও অসম্পূর্ণ ব্যক্তি জিজ্ঞাসা করার চেষ্টা করুন।"
counterspeech,ট্রান্সজেন্ডাররা আমাদের বাচ্চাদের ধর্ষণ করতে চায়।,"এটি সত্য নয়। সম্ভবত আপনার এলজিবিটি+ জনগণের বিরুদ্ধে ঘৃণ্য অপরাধের উত্থানের বিষয়ে উদ্বিগ্ন হওয়া উচিত, যার ঘটনাগুলি ২০১ 2016 সাল থেকে ইতালিতে প্রতি বছর ১০০ এর চেয়ে কম ছিল না।"
counterspeech,সমকামী পুরুষরা মূলত হিংসাত্মক অপরাধী।,আপনি কি সমকামী পুরুষদের তাদের অংশীদারদের প্রতি হিংস্র হওয়ার কথা বলছেন? আপনার সত্যিই আপনার তথ্য পরীক্ষা করা উচিত।
counterspeech,আমাদের কি ট্রান্স লোক গ্রহণ করা উচিত? নাহ এটি কোনও কার্নিভাল নয়।,"আমি দেখতে পাচ্ছি না যে কেউ কীভাবে গ্রহণ করা আলোচনার বিষয় হতে পারে, একটি 'কার্নিভাল' বিষয়কে ছেড়ে দিন।"
counterspeech,লেসবিয়ান মহিলারা সমাজের প্রতি এক ঝাপসা।,"কেন তুমি এমনটা মনে কর? দুর্ভাগ্যক্রমে, অনেক লেসবিয়ান মহিলারা বৈষম্য ও সহিংসতার শিকার হন, যেমন অন্যান্য মহিলা। সহিংসতা মানুষের জন্য ক্ষতির উত্স।"
counterspeech,"লেসবিয়ানরা তাদের ক্রিয়াকলাপের কারণে সমাজের জন্য একটি বিপদ। আমি তাদের মুখে ঘুষি মারতে পারি, তাদের সঠিক কী শিখিয়ে দিতে পারি।",সহিংসতা একটি অপরাধ এবং যে কেউ দোষী বলে মনে হয়েছে তার মূল্য পরিশোধ করবে।
counterspeech,ট্রান্স পুরুষদের সাথে থাকার উপযুক্ত নয়।,"তারা তাদের সাথে থাকার উপযুক্ত, তারা অন্য কারও মতো মানুষ। এবং তারা তাদের জীবন নিয়ে খুশি এবং সন্তুষ্ট।"
counterspeech,হিজড়া মহিলারা মহিলাদের বোঝা।,ট্রান্স মহিলারা যে কোনও ব্যক্তির সাথে সত্যই ভাল। আমরা সবাই আলাদা।
counterspeech,আমরা যে লিঙ্গটিতে জন্মগ্রহণ করেছি তা হ'ল পুরুষ বা মহিলা। আমরা আমাদের দেহ পরিবর্তন করতে পারি না।,"আমি তাই মনে করি না. আমরা লিঙ্গ বিশ্বাস করে জন্মগ্রহণ করি না। এবং আমি মনে করি না যে কিছু লোক যদি তাদের দেহ পরিবর্তন করতে চায় তবে এটি সমাজের কাছে এটি একটি ""বোঝা""। এবং এটি ""ম্যানলি"" বা ""মেয়েলি"" হওয়ার বিষয়ে নয়, আমি কেবল মনে করি এটি আমাদের নিজের জীবনযাপনের বিষয়।"
counterspeech,লিঙ্গ পরিচয় কোনও ব্যক্তির জৈবিক লিঙ্গ দ্বারা নির্ধারিত হয়। পুরুষ এবং মহিলা আলাদা এবং সামাজিক সম্মেলনের ভিত্তিতে সিদ্ধান্ত নেওয়া যায় না।,"লিঙ্গ পরিচয় জৈবিক যৌনতার সাথে বিভ্রান্ত হওয়ার দরকার নেই। এটি সামাজিক স্টেরিওটাইপগুলির উপর ভিত্তি করে একটি সামাজিক গঠন যা পরিবার, সংস্কৃতি এবং অন্যান্য সামাজিক কারণগুলির দ্বারা দৃ strongly ়ভাবে প্রভাবিত হয়। যদিও প্রতিটি ব্যক্তির তাদের লিঙ্গ বেছে নেওয়ার অধিকার রয়েছে, এর অর্থ এই নয় যে তাদের জৈবিক লিঙ্গ একই।"
counterspeech,সমকামীরা হ'ল একগুচ্ছ জঘন্য প্রিক্স যা একে অপরকে ভালবাসতে দেওয়া উচিত নয়।,"প্রত্যেকের নিজস্ব ব্যক্তিগত জীবনের অধিকার রয়েছে। এবং ভালবাসা একটি অপরিহার্য মানুষের প্রয়োজন, কেউ অন্য কারও উপর অত্যাচার করছে না।"
counterspeech,"আমি সমকামী মানুষ দাঁড়াতে পারি না। যদি কেউ বলে যে তারা বিকৃত, তবে তাকে অবশ্যই সঠিক হতে হবে।",ঘৃণ্য বক্তৃতা হ'ল ঘৃণ্য বক্তৃতা যদি ব্যক্তি এটি আক্রমণ করে তা সমকামী হয়। আপনি তাদের যৌন দৃষ্টিভঙ্গির জন্য লোককে দোষ দিতে পারবেন না।
counterspeech,সমকামীরা নাৎসি।,আমি মনে করি না যে কেউ সমকামী এবং নাৎসি হতে পারে।
counterspeech,সমকামী লিঙ্গ মহিলা এবং শিশুদের জন্য ক্ষতিকারক।,"সমকামী লিঙ্গের দ্বারা মহিলা এবং শিশুদের ক্ষতি করা হচ্ছে না, আপনি কীভাবে এটি সত্য বলে মনে করতে পারেন?"
counterspeech,অভিবাসীরা আমাদের মেয়েদের ধর্ষণ করে এবং আমাদের গাড়ি চুরি করে।,অভিবাসীদের আচরণকে অগ্রাধিকার হিসাবে বিবেচনা করা উচিত নয়। আমরা কেন অভদ্র ও মানুষকে অপমান করার পরিবর্তে সমস্যাগুলি মোকাবেলা করতে পারি সে সম্পর্কে কোনও কথোপকথন করার চেষ্টা করি না কেন?
counterspeech,অভিবাসীরা এখানে স্বাগত নয়।,যুক্তরাজ্যে আসা বেশিরভাগ অভিবাসী আমাদের দেশের সুবিধার্থে কাজ করতে পেরে খুশি।
counterspeech,আমাদের দেশে আসা অভিবাসীদের বন্ধ করা দরকার। তারা স্বাগত নয়।,আমি মনে করি না যে আপনি লোকেরা তাদের নিষিদ্ধ করে যুক্তরাজ্যে আসতে বাধা দিতে পারেন।
counterspeech,"ইমিগ্রেশন ভাল হবে, যদি এটি আমাদের আরও সমৃদ্ধ করে তোলে।","মাইগ্রেশন সামাজিক অগ্রগতির জন্য একটি ইতিবাচক শক্তি হতে পারে এবং আমাদের দেশকে উন্নত করতে পারে, তাই আসুন অভিবাসীদের জীবন উন্নতির জন্য আমাদের কিছু করা যাক।"
counterspeech,অভিবাসীরা মজার কথা বলে।,তারা কি ইংরেজির চেয়ে তাদের মাতৃভাষা ভাল কথা বলে? আপনি কি গল্পের আরও কিছু আছে বলে মনে করেন না?
counterspeech,আমরা অভিবাসীদের দ্বারা আক্রমণ করা হচ্ছে।,এটি কেবল একটি মিথ্যা যা অভিবাসীদের বিরোধী গোষ্ঠীগুলির দ্বারা ছড়িয়ে পড়ে যা অভিবাসীদের বিশ্বের সমস্ত কিছুর জন্য দোষ দেয়।
counterspeech,"অভিবাসীরা আমার ভাই নয়। তাদের ইতালিতে থাকতে দেওয়া উচিত নয়, তারা আমাদের জমি নিতে চায়।",ইটালিয়ানরা যে কোনও মানুষের ভাই -বোন। 'আমাদের জমি নিন' বলতে কী বোঝ?
counterspeech,অভিবাসীরা কিছু যায় আসে না।,"""অভিবাসীরা কিছু যায় আসে না"" বলতে কী বোঝায়? আপনি কি জানেন যে বাস্তবে, আমাদের খুব গর্বিত হওয়া উচিত, আমাদের দেশগুলি নির্মাণ ও পরিচালনা করার জন্য আরও বেশি ক্ষমতা দেওয়া, অভিবাসী?"
counterspeech,অভিবাসীদের আমাদের দেশে থাকার কোনও অধিকার নেই।,তাদের এখানে থাকার অধিকার আমাদের সংবিধান এবং মানবাধিকার সম্পর্কিত ইউরোপীয় কনভেনশন দ্বারা গ্যারান্টিযুক্ত।
counterspeech,অভিবাসীরা আমাদের মেয়েদের ধর্ষণ করে।,"আমাদের সমাজে ধর্ষণ সর্বদা একটি অপরাধ। আমরা কীভাবে অভিবাসীদের কথা বলি সে সম্পর্কেও আমাদের অবশ্যই সতর্ক থাকতে হবে, তারা আমাদের সমাজেরও অংশ।"
counterspeech,অভিবাসীরা কল্যাণ পান। এভাবেই তারা বেঁচে থাকে। তারা কাজ করে না এবং তারা কর দিচ্ছে না।,বেশিরভাগ অভিবাসী কাজ করছেন এবং কর প্রদান করছেন। আমাদের দেশ এইভাবে কাজ করে।
counterspeech,ইইউর বাইরে থেকে অভিবাসীরা আমাদের আক্রমণ করছে।,"অভিবাসীরা মোট ইইউ জনসংখ্যার একটি খুব সামান্য অংশ তৈরি করে, যা 2019 সালে ৪.৯%। আক্রমণ করার মতো কোনও জিনিস নেই।"
counterspeech,অভিবাসীরা করদাতাদের অর্থায়িত সুবিধা পেতে এখানে আসে এবং তারপরে আমাদের বাড়িতে থাকতে চায়।,"তারা রাজ্য থেকে করদাতা অর্থায়িত সুবিধাগুলি পেতে পারে না, তাদের অবশ্যই চাকরি পেতে বা কর প্রদান করতে হবে। অন্য যে কোনও নাগরিকের মতো।"
counterspeech,"অভিবাসীদের প্রচুর অর্থের সাথে আরও ভাল জীবনযাপন করতে এখানে আসে, তবে অবাধে চলাচল করার এবং আমাদের দেশগুলিকে ধর্ষণ ও স্তম্ভিত করার স্বাধীনতাও রয়েছে।","একটি 'উন্নত জীবন' এবং ধর্ষণ বা স্তম্ভের মতো অপরাধ সংঘর্ষের মধ্যে একটি বড় পার্থক্য রয়েছে। অভিবাসীরা এখানে চুরি করতে নয়, তাদের উন্নত জীবন উপার্জন করতে এখানে আসে।"
counterspeech,সমস্ত অভিবাসী জাল হয়।,"তারা জাল নয়: তারা এখানে কাজ করতে, অধ্যয়ন করতে বা তাদের পরিবারের জন্য সরবরাহ করতে আসছে।"
counterspeech,অভিবাসীদের ছাড়া পৃথিবী আরও ভাল জায়গা হবে।,অভিবাসীরা আমাদের দেশে অবদান রাখে এবং আমাদের আরও মুক্তমনা উপায়ে বাঁচতে সহায়তা করে।
counterspeech,অভিবাসীরা ভয়ঙ্কর।,অভিবাসীরা আমাদের দেশ এবং সমাজে একটি বিশাল অবদান রাখে। এগুলি অনেকের কাছে গর্ব এবং সুযোগের উত্স এবং আমাদের সমাজ থেকে তাদের বর্জন কীভাবে ভাল জিনিস হবে তা দেখতে আমার পক্ষে এটি বেশ কঠিন।
counterspeech,অভিবাসীরা আমাদের মেয়েদের ধর্ষণ করে।,"ধর্ষণ সর্বদা ভুল, কিছুই এটিকে ন্যায়সঙ্গত করতে পারে না। এটি কোনও ব্যক্তির জাতীয় উত্স নির্বিশেষে কোনও ব্যক্তির দ্বারা সংঘটিত অপরাধ, সমস্ত লোককে আইনের চোখে সমান হিসাবে বিবেচনা করা হয়।"
counterspeech,"আমাদের দেশে অভিবাসীরা স্বাগত নয়। তারা আমার বাড়িতে স্বাগত নয়, তারা আমার গির্জার মধ্যে স্বাগত নয়।","অভিবাসীরা এখানে স্বাগত, কেউ তাদের ইচ্ছার বিরুদ্ধে নয়, তারা কেবল তাদের জীবনযাপন করতে চায়।"
counterspeech,অভিবাসীরা আমাদের চাকরি চুরি করে এবং কর প্রদান করে না।,"অভিবাসীরা কর প্রদান করে, অর্থ উপার্জন করে এবং আমাদের অসুস্থ ও প্রবীণদের যত্ন নেয়।"
counterspeech,অভিবাসন সন্ত্রাসবাদের কারণ।,"এটি নির্ভর করছে যে তোমাকে প্রশ্ন করেছে। উদাহরণস্বরূপ, এমন অনেক মুসলমান রয়েছেন যারা আমাদের দেশের পক্ষে লড়াই করতে এবং সন্ত্রাসী হামলা থেকে আমাদের রক্ষা করতে সহায়তা করেছেন।"
counterspeech,অভিবাসীরা এখানে স্বাগত নয়। তারা আমাদের দেশে অবদান রাখতে সক্ষম নয়।,"আমরা জীবনের প্রতিটি পদচারণা থেকে মানুষকে স্বাগত জানাই। আমরা সংস্কৃতির একটি গলানো পাত্র, তবে কেন আমাদের অভিবাসীদের বিরুদ্ধে হওয়া উচিত?"
counterspeech,আমেরিকাতে বসবাসকারী অভিবাসীরা তাদের মৃত্যুর চেয়েও খারাপ।,"শরণার্থীরা যুদ্ধ ও অত্যাচার পালিয়ে গেছে। আমরা তাদের জন্য একটি বিশাল সহায়তা এবং তারা পরিবর্তে, আমাদের দেশে একটি সহায়তা।"
counterspeech,আমরা কোনও আনুষ্ঠানিক শিক্ষা সহ অভিবাসীদের আমাদের দেশগুলিকে অভিভূত করতে দিতে পারি না।,উন্নয়নশীল দেশগুলির অনেকগুলি সেরা এবং উজ্জ্বলতম এবং তাদের শিক্ষা আমাদের দেশে দুর্দান্ত সহায়ক। আনুষ্ঠানিক যোগ্যতা ব্যতীত অভিবাসীরা শ্রেণিকক্ষে এবং তাদের কাজ উভয়ই শিখেন এবং তারা এমন দক্ষতাও বিকাশ করে যা ভবিষ্যতে আমাদের দেশে ব্যবহৃত হবে।
counterspeech,বেশিরভাগ শরণার্থী মধ্য প্রাচ্য এবং আফ্রিকা থেকে। এটা একটা সমস্যা.,সময়ের শুরু থেকেই আমরা যুদ্ধ ও অত্যাচার থেকে পালিয়ে লোকদের স্বাগত জানিয়েছি। আপনি এখন কেন এটি একটি সমস্যা বলে মনে করেন?
counterspeech,"মুসলমানরা আমাদের আক্রমণ করছে, আমাদের অবশ্যই আমাদের সংস্কৃতি এবং পরিচয় রক্ষা করতে হবে।",সংস্কৃতি এবং পরিচয় যে কোনও সমাজ এবং বহুসংস্কৃতির জন্য গুরুত্বপূর্ণ। তারা এখানে এমন লোকদের দ্বারা চ্যালেঞ্জ জানায় না যারা এখানে আরও ভাল জীবনযাপন করতে আসে।
counterspeech,"ইসলাম এমন একটি ধর্ম যা ধর্ষণ, নির্যাতন, হত্যা, শিশু হত্যাকাণ্ড এবং নারী ও শিশুদের দাসত্বের প্রচার করে।","আপনি কি বিষয়ে কথা হয়? ইসলাম এই অপরাধ প্রচার করে না। কুরআন, হাদীস, সুন্নাহ এবং এই জাতীয় নিন্দা বা কমপক্ষে এই জঘন্য অপরাধের বিরুদ্ধে সতর্ক করে দিয়েছে।"
counterspeech,মুসলিম আক্রমণ ইউরোপের সবচেয়ে বড় সমস্যা। এগুলি ইউরোপীয় সংস্কৃতির সাথে বেমানান এবং তাদের নির্মূল করা উচিত।,ইসলাম এমন একটি ধর্ম যা আমাদের ইতিহাস এবং heritage তিহ্যের অংশ। এটি নির্মূল করা আমাদের নিজস্ব সংস্কৃতির একটি অংশ দূর করা হবে।
counterspeech,"প্রত্যেক মুসলিম একজন সম্ভাব্য সন্ত্রাসী, এমনকি তারা এখানে জন্মগ্রহণ করলেও!","একজন ব্যক্তির জন্মের স্থান প্রাসঙ্গিক নয়, তবে কোনও ব্যক্তির ধর্মও নয়। কিছু লোক মুসলমান। আমি তাদের যা বলে তাদের ডাকতে পছন্দ করি: মানুষ, সম্ভাব্য সন্ত্রাসী নয়।"
counterspeech,সভ্য ইউরোপে মুসলমানদের কোনও স্থান নেই।,তারা সবসময় এখানে বাস করেছে। তারা আমাদের ভাই ও বোন।
counterspeech,"মুসলমানরা আমাদের আক্রমণ করছে। তারা আমাদের শত্রু, তারা সর্বদা আমাদের শত্রু হবে।","আপনি ""আমাদের"" এবং ""সেগুলি"" বলতে পারবেন না। আমরা সকলেই একটি সম্প্রদায়ের অংশ, আমাদের সাধারণ মানবতার দ্বারা united ক্যবদ্ধ।"
counterspeech,"আমরা এতটাই রাজনৈতিক সঠিক হয়ে উঠেছি যে যখন কেউ অভিবাসীর ক্রিয়াকলাপের সাথে দোষ খুঁজে পাওয়ার চেষ্টা করে, তখন তাদের বিরুদ্ধে 'ইসলামোফোবিয়া' অভিযোগ করা হয়।",লোকেরা যে কোনও ধর্মের মানুষের মধ্যে দোষ খুঁজে পায়। তবে সমস্যাটি ধর্মের সাথে নয়। সমস্যাটি অভিবাসীদের দোষ দিচ্ছে কারণ তারা মুসলমান। এই ইসলামোফোবিক জলবায়ু একটি সঙ্কট অবস্থায় পৌঁছেছে। আমাদের অবশ্যই পদক্ষেপ নিতে হবে এবং এটি বন্ধ করতে হবে।
counterspeech,সভ্য ইউরোপে মুসলমানদের কোনও স্থান নেই।,বিশ্বের প্রতিটি দেশে মুসলমানদের স্বাগত জানানো উচিত এবং তাদের বিশ্বাস তাদের এখানে কম স্বাগত জানায় না।
counterspeech,"পশ্চিম যখন ইসলামকে দেয়, তারা আমাদের প্রতিস্থাপন করবে।","এটি সত্য নয়। আমি মনে করি আমাদের আরও নৈতিক ও মানবিক হওয়ার চেষ্টা করা উচিত, এবং অন্যকে তাদের বিশ্বাসের জন্য দোষারোপ না করা উচিত।"
counterspeech,ইসলাম যুদ্ধের ধর্ম।,ইসলাম শান্তির ধর্ম। তুমি কেন তাই বলো?
counterspeech,সমস্ত মুসলমান যে কোনও পশ্চিমা সমাজের সাথে বেমানান।,"পশ্চিমা সমাজগুলি ইসলাম সহ সমস্ত ধর্মের সাথে সামঞ্জস্যপূর্ণ, সুতরাং আপনি কেন এ সম্পর্কে এমন কিছু বলবেন?"
counterspeech,মুসলিমদের এই দেশে কোনও অধিকার নেই এবং এগুলি ছাড়া আমরা আরও ভাল।,"মুসলমানরা এই দেশে বহু বছর ধরে বাস করেছে এবং তাদের মধ্যে অনেকেই এটি যা তা তৈরি করতে সহায়তা করেছে। তারা আমাদের প্রতিবেশী, আমাদের বন্ধু। তারা আমাদের ভাই ও বোন। তারা আমাদের ভবিষ্যত।"
counterspeech,কুরআন পশ্চিমা সংস্কৃতির সাথে সামঞ্জস্যপূর্ণ নয়।,"কুরআন বিশ্বাসের বই, ঘৃণার বই নয়। পশ্চিমা সংস্কৃতির সাথে বেমানান বই কীভাবে হতে পারে?"
counterspeech,যে কোনও মুসলিম ধর্ষক হতে পারে: তারা সকলেই দোষী।,ইসলাম আপনাকে ধর্ষণকারী করে না। এটি অধিকার এবং ভুল সম্পর্কে। অপরাধ নয়। সমস্ত মুসলমান ধর্ষণকারী বলে এটি একটি দুর্দান্ত ভুল বোঝাবুঝি।
counterspeech,আমাদের প্রতিষ্ঠাতা পিতারা জানতেন যে মুসলমানরা ক্ষুব্ধ এবং সহিংস অপরাধী হবে তবে তারা যেভাবেই অন্তর্ভুক্তিমূলক গণতন্ত্র গড়ে তোলার চেষ্টা করেছিল। তারা একটি শান্তিপূর্ণ বিশ্ব চেয়েছিল এবং মুসলমানরা প্রতিবন্ধক।,তাহলে আপনি কি বলছেন যে ইসলামী বিশ্বাসের লোকদের জানা উচিত যে তারা এই শান্তিপূর্ণ বিশ্বের অংশ নয় এবং তবুও আপনি একটি শান্তিপূর্ণ বিশ্ব তৈরির চেষ্টা করছেন?
counterspeech,আপনারা কতজন বিবেচনা করেন যে মুসলমানরা সমস্যা? তারা একীভূত করতে চায় না।,আপনি কেন মনে করেন যে মুসলমানদের একীকরণে সমস্যা রয়েছে? তারা ইতিমধ্যে এখানে আছে। যদি তারা দেশের অংশ হতে চায় তবে তারা আমাদের সমাজে যোগ দেয় এবং অন্য সবার জন্য আমাদের একই নিয়ম অনুসারে বেঁচে থাকে।
